Season,Episode,Scene,Character,Line
9,0,4,GEORGE,What is Holland?
9,0,4,JERRY,"What do you mean, 'what is it?' It's a"
9,0,5,GEORGE,"No, that's the Netherlands."
9,0,5,JERRY,Holland *is* the Netherlands.
9,0,5,GEORGE,Then who are the Dutch?
9,0,5,JERRY,You know I cannot stand this thing anymore.
9,0,5,GEORGE,"I know, I hate it too. I feel like an out of work porn star."
9,0,5,JERRY,"I told you, we should have taken some kind of vacation."
9,0,5,GEORGE,Well why didn't we?
9,0,5,JERRY,Because you said this would be better. Remember? A vacation from
9,0,6,GEORGE,What if we grew muttonchops?
9,0,6,JERRY,No.
9,0,6,GEORGE,Buzz cuts? Parachute pants!
9,0,6,JERRY,"Stop it, George. Stop it. I'm sorry, you've gotta get a job."
9,0,6,GEORGE,Dammit.
9,0,7,GEORGE,"Hey hey hey, check me out, huh?"
9,0,7,JERRY,"No more crutches, that must be a relief."
9,0,7,GEORGE,"Yeah, with crutches everyone has questions."
9,0,7,JERRY,Not with a cane?
9,0,7,GEORGE,"Nah, with crutches it's a funny story, with a cane it's a sad story. You through with those?"
9,0,8,JERRY,"Always a sad story. Hey, you should have been here tonight. Some guy"
9,0,9,GEORGE,"Alright, we're back in!"
9,0,9,JERRY,We? No.
9,0,9,CLUB ANNOUNCER,"Ladies and gentlemen, Kenny Bania."
9,0,10,BANIA,"Thank you, thank you, Hey, Jerry, didja see me up there? I"
9,0,11,JERRY,Killed?
9,0,11,BANIA,"Killed. I'm gonna go pick up some chicks. Good looking ones too! Hey, what's your name?"
9,0,11,GEORGE,Killed.
9,0,11,JERRY,Because I killed first and warmed up the crowd. He's like that fish that attaches himself to the shark.
9,0,11,GEORGE,And you're the shark?
9,0,11,JERRY,"Yeah, I'm the shark and he's the fish eating my laughs."
9,0,11,GEORGE,I don't know how a fish could eat laughs.
9,0,11,JERRY,"Well, I'm glad I brought it up."
9,0,12,KRAMER,Got any shredded coconut?
9,0,12,JERRY,"Uh, we're not doing that any more."
9,0,12,KRAMER,"Yeah, yeah, right."
9,0,12,GEORGE,Oh my god.
9,0,12,JERRY,What?
9,0,12,GEORGE,I got a job interview. They want to see me this afternoon.
9,0,12,JERRY,So what's this job?
9,0,12,GEORGE,"Oh, it's beautiful. It's in sports."
9,0,12,JERRY,Knicks? Rangers?
9,0,12,GEORGE,Playground equipment.
9,0,12,JERRY,Welcome back to the show.
9,0,13,KRAMER,"Yeah, this is better. So, you got any shredded coconut?"
9,0,13,JERRY,No.
9,0,13,GEORGE,I gotta hobble.
9,0,14,KRAMER,D-d-d-d. I gotta switch shaving cream. I'm getting no protection.
9,0,14,JERRY,What kind do you use?
9,0,14,KRAMER,Whatever you get.
9,0,14,JERRY,"Look, postcard from Elaine from Europe."
9,0,14,KRAMER,Don't tell me she's dragging another poor guy across Europe.
9,0,14,JERRY,Remember David Puddy?
9,0,14,KRAMER,"She's dating him again, huh?"
9,0,14,JERRY,"Well, I guess she's batted around and she's back at the top of the order."
9,0,14,KRAMER,"Boy, a month in Europe with Elaine. That guy's coming home in a body bag."
9,0,15,PUDDY,"Well, let's see, I've got a ten kroner, a five kroner, a twenty kroner. No wait, that's another ten kroner. A fimty kroner? How much is that?"
9,0,15,ELAINE,We have to break up.
9,0,15,PUDDY,What?
9,0,15,ELAINE,"I can't take this any more! I don't want to hear how interesting the change with the hole in it is! And if you tell me what time it is in New York again, you are going home in a body bag!"
9,0,15,PUDDY,Well what about you? What do you think The Gap in Rome has that's not in The Gap on Broadway?
9,0,15,ELAINE,"Okay, alright listen. Forget about The Gap because we are through!"
9,0,15,PUDDY,Fine!
9,0,15,ELAINE,Fine!
9,0,15,CAB DRIVER,"Okay, terminal three. Have a nice flight."
