Season,Episode,Scene,Character,Line
2,9,0,THE BABY SHOWER,Written by Larry Charles
2,9,1,JERRY,"Men flip around the television more than women, I think. Men get that remote control in their hands, they don't even know what the hell they're watching."
2,9,11,GEORGE,"She's pregnant? Leslie is pregnant?! Oh, see, there is no justice."
2,9,11,JERRY,"She's the performance artist, right?"
2,9,11,GEORGE,"Yeah, performance artist. She's a real performer. A real trooper."
2,9,11,JERRY,"What's her husband's name, again? Chip? Kip? Skip?"
2,9,11,ELAINE,Todd.
2,9,11,JERRY,Todd. Oh yeah. He's a Kennedy.
2,9,11,ELAINE,"No, he's not."
2,9,11,JERRY,"C'mon. He's a third cousin, or something."
2,9,11,ELAINE,By marriage.
2,9,11,JERRY,"Oh, by marriage. We went to their wedding. You should have heard him talking about Chappaquiddick - trying to blame the whole thing on"
2,9,12,GEORGE,That woman was unequivocally the worst date of my life.
2,9,12,ELAINE,"Oh, pardon me for trying to set you up with a beautiful, intelligent woman."
2,9,12,GEORGE,"What, you don't think I can attract beautiful, intelligent women?"
2,9,12,JERRY,"Thin ice, George. Thin ice.."
2,9,12,GEORGE,Maybe for her new performance piece she'll give birth on stage.
2,9,12,ELAINE,She stopped performing.
2,9,12,GEORGE,"Oh, what a huge blow to the culture."
2,9,12,JERRY,You believe this guy? He holds a grudge like Khomeini.
2,9,12,GEORGE,"She dragged me down to that warehouse on the waterfront in Brooklin to see one of her ""performances""."
2,9,12,JERRY,"Oh, and she cooks dinner onstage for some celebrity?"
2,9,12,GEORGE,"God! She's cooking dinner for God! She's yelling and screaming, and the next thing I know, she throws a big can of chocolate syrup all over my new red"
2,9,13,ELAINE,It was an accident!
2,9,13,GEORGE,"Oh, yeah, sure, accident, right. She was aiming right at me like she was putting out a fire! Then, for the rest of the show, I'm sitting there with chocolate all"
2,9,15,JERRY,he thought he still had a shot.
2,9,15,GEORGE,"And then, then, then she leaves with somebody else! Never even, never even said goodbye! Never called me back.. Never apologized. Nothing. Like I"
2,9,16,JERRY,What ever happened with the shirt?
2,9,16,GEORGE,I still have it. The collar's okay. I wear it under sweaters.
2,9,16,ELAINE,I don't know what I'm gonna do. She asked me to give her a baby shower.
2,9,16,JERRY,Asked you? You're not going to do that are you?
2,9,16,ELAINE,"anyone else, never. But, Leslie - I have a problem saying no to. For some reason, I seem to want her approval."
2,9,16,GEORGE,Let Maria Shriver give her a baby shower.
2,9,16,JERRY,Ask not what I can do for you - ask what you can do for me.
2,9,16,GEORGE,Ich bin ein sucker.
2,9,16,ELAINE,"Oh, would you two stop with the Kennedys? Why does everybody make such a big deal about he Kennedys? What is this fascination?! Who cares?! It's"
2,9,17,GEORGE,She doesn't deserve a baby shower. She deserves a baby monsoon. She deserves Rosemary's baby!
2,9,17,ELAINE,"I do have one teeny little problem, though."
2,9,17,GEORGE,Never said goodbye. Never apologized. Nothing.
2,9,17,ELAINE,"See, I was gonna give the shower in my apartment.."
2,9,17,JERRY,But?
2,9,17,ELAINE,My roommate has Lyme disease.
2,9,17,JERRY,Lyme disease? I thought she had Epstein-Barr Syndrome?
2,9,17,ELAINE,She has this in addition to Epstein-Barr. It's like Epstein-Barr with a twist of Lyme disease.
2,9,17,JERRY,How did she get Lyme disease?
2,9,17,ELAINE,"I don't know. She did some outdoor version of Hair in Danbury, Connecticut."
2,9,17,JERRY,They still do that play?
2,9,17,ELAINE,It's a classic.
2,9,17,JERRY,With all the nudity?
2,9,17,ELAINE,I guess. She must've rolled over on a tick during the love-in.
2,9,17,GEORGE,Never said goodbye. Goodbye!
2,9,17,JERRY,Explain to me how this baby shower thing works.
2,9,17,ELAINE,What do you wanna know?
2,9,17,JERRY,"Well, I mean, does it ever erupt into a drunken orgy of violence?"
2,9,17,ELAINE,Rarely.
2,9,17,JERRY,"There's no hazing of the fetus, or anything, is there?"
2,9,17,ELAINE,No.
2,9,17,JERRY,When is this suppose to be?
2,9,17,ELAINE,Saturday.
2,9,17,JERRY,"Saturday?.. Well, I have a show in Buffalo on Saturday. They're not gonna bust up my apartment, or anything, are they?"
2,9,17,ELAINE,I'll take full responsibility. You won't regret it.
2,9,17,JERRY,"'Cause I've seen these pregnant women - and they sometimes misjudge their fetal girth. Just like one wrong turn, and boom! And entire buffet is swept off"
2,9,18,GEORGE,"Someday, before I die, mark my words - I'm gonna tell that woman exactly what I think of her. I'll never be able to forgive myself until I do."
2,9,18,JERRY,And if you do?
2,9,18,GEORGE,I still won't be able to forgive myself - but at least it won't be about this.
2,9,21,KRAMER,What are you doing this for? Look at you..
2,9,21,JERRY,Quiet. I'm trying to get a picture.
