Season,Episode,Scene,Character,Line
2,2,0,THE JACKET,Written by Larry David & Jerry Seinfeld
2,2,1,JERRY,"I hate clothes, okay? I hate buying them. I hate picking them out of my closet. I can't stand every day trying to come up with little outfits for myself. I think"
2,2,7,JERRY,I think I've seen enough.
2,2,7,SALESMAN,"Well, I might have something in the back."
2,2,7,ELAINE,"The back? They never find anything in the back. If they had anything good in the back, they'd put it out in the front."
2,2,7,JERRY,"Why don't they open up an entire store for the back? Call it, ""Just Back."" All back. No front. You walk in the front, you're immediately in the back. (Picks"
2,2,8,CUSTOMER,"Oh, I just read that. That's terrific."
2,2,8,JERRY,Her father wrote that.
2,2,8,CUSTOMER,Alton Benes is your father?
2,2,8,ELAINE,Yeah.
2,2,8,CUSTOMER,I always felt he deserved a wider audience.
2,2,8,ELAINE,"I'm not so sure he wants one. Hey, don't forget Sunday, okay? You and George are coming, right? Hotel Westbury, eight o' clock."
2,2,8,JERRY,
2,2,8,ELAINE,"What? What, you don't want to go now?"
2,2,8,JERRY,"No, I'll go. I'm going."
2,2,8,ELAINE,"No, Jerry, you have to. I need a buffer. You know, I haven't seen my father in a while and.. you know."
2,2,8,JERRY,"I'm worried I won't be able to talk to him. He's such a great writer. Frankly, I perfer the company of nitwits."
2,2,8,ELAINE,"So, that's why we're not togeter anymore."
2,2,8,JERRY,What is this? This is beautiful.. but these jackets never fit me right.
2,2,8,ELAINE,"Try it on. Wow, this is soft suede."
2,2,8,JERRY,This may be the most perfect jacket I have ever put on. How much is it?
2,2,8,ELAINE,Oh my God.
2,2,8,JERRY,Bad? ..Very bad?
2,2,8,ELAINE,You have no idea.
2,2,8,JERRY,I have some idea.
2,2,8,ELAINE,No idea.
2,2,8,JERRY,I've got a ballpark.
2,2,8,ELAINE,There is no park and the team has relocated.
2,2,8,JERRY,..That is high.
2,2,8,ELAINE,"Oh man, that is a beautiful jacket, though."
2,2,8,JERRY,What's with the pink lining and the candy stripes?
2,2,8,ELAINE,"Well, it's just a lining. You can always have it changed."
2,2,8,JERRY,"Should I get it? I hate these moments. I'm hearing the dual voices now, you know. ""What about the money?"" ""What's money?"""
2,2,8,SALESMAN,It looks wonderful on you.
2,2,11,JERRY,Hey.
2,2,11,KRAMER,Hey. New jacket?
2,2,11,JERRY,What do you think?
2,2,11,KRAMER,It's beautiful.
2,2,11,JERRY,Is it me?
2,2,11,KRAMER,That's definitely you.
2,2,11,JERRY,Really?
2,2,11,KRAMER,That's more you than you've ever been. What is with the pink lining?
2,2,11,JERRY,I don't know. It's got a pink lining.
2,2,11,KRAMER,"Oh.. So, what did you pay for this?"
2,2,11,JERRY,I paid what it costs.
2,2,11,KRAMER,How much?
2,2,11,JERRY,What's the difference?
2,2,11,KRAMER,"What, you're not gonna tell me?"
2,2,11,JERRY,I'd rather not say it out loud. It's embarrassing.
2,2,11,KRAMER,Over three hundred?
2,2,11,JERRY,"Yes, but let's just stop it right there."
2,2,11,KRAMER,It's over four hundred?
2,2,11,JERRY,"Really, I'm not answering anymore."
2,2,11,KRAMER,Is it over four hundred?
2,2,11,JERRY,Would you?
2,2,11,KRAMER,"Woah, Nelson!"
2,2,11,JERRY,"I know, I know."
2,2,11,KRAMER,What are you gonna do with the leather one?
2,2,11,JERRY,I don't know.
2,2,11,KRAMER,"Well, are you gonna wear it?"
2,2,11,JERRY,Maybe.
2,2,11,KRAMER,You're not going to wear this.
2,2,11,JERRY,Do you want it?
2,2,11,KRAMER,"Well, yeah. Okay. I'll take it.. I like the jacket."
2,2,11,JERRY,"..Okay, take it."
2,2,11,KRAMER,Good karma for you. Oh baby.
2,2,14,GEORGE,"""Master of the house.. doling out the charm, ready with a handshake and an open palm. Tells a saucy talke, loves to make a stir everyone appreciates a.."""
2,2,14,JERRY,What is that song?
2,2,14,GEORGE,"Oh, it's from Les Miserables. I went to see it last wee. I can't get it out of my head. I just keep singing it over and over. It just comes out. I have no"
2,2,15,JERRY,"You know, Schumann went mad from that."
2,2,15,GEORGE,Artie Schumann? From Camp Hatchapee?
2,2,15,JERRY,"No, you idiot."
2,2,15,GEORGE,"What are you, Bud Abbott? What, are you calling my an idiot?"
2,2,15,JERRY,You don't know Rober Schumann? The composer?
2,2,15,GEORGE,"Oh, Schumann. Of course."
2,2,15,JERRY,He went crazy from one note. He couldn't get it out of his head. I think it was an A. He kept repeating it over and over again. He
2,2,16,GEORGE,"Really? ..Well, what if it doesn't stop? Oh, that I really needed to hear. That helps a lot! Alright, just"
2,2,17,JERRY,"I know exactly what's goin to happen tonight. I'm gonna try and act like I'm not impressed, he's gonna see right through it."
2,2,17,GEORGE,"Yeah, he'll be looking at us like he's backstage at a puppet show."
2,2,17,JERRY,Let me just get my jacket.
2,2,17,GEORGE,"""Master of the house, keeper of the inn.."" This is huge!"
2,2,18,JERRY,"Wednesday. This jacket has completely changed my life. When I leave the house in this, it's with a whole different confidence. Like tonight, I might've been"
2,2,19,GEORGE,Can I say one thing to you? And I say this wiht an unblemished record of staunch heterosexuality.
2,2,19,JERRY,Absolutely.
2,2,19,GEORGE,..It's fabulous.
2,2,19,JERRY,I know.
2,2,19,GEORGE,"And I'll tell you something else, I'm not even going to ask you. I want to know. But I'm not going to ask. You'll tell me when you feel comfortable.. So"
2,2,26,KRAMER,"Hey. Hey, would you do me a solid?"
2,2,26,JERRY,"Well, what kind of solid?"
2,2,26,KRAMER,I need you to sit in the car for two minutes while it's double-parked. I gotta pick up some birds.
