Season,Episode,Scene,Character,Line
7,4,0,THE HOT TUB,Written by Gregg Kavet & Andy Robin
7,4,1,JERRY,"I always feel bad for the silver medal winner in the Olympics. How do you live with that the rest of your life? People are gonna keep asking - How much did you lose by? I don't even know...! It was like... now.now...now.now..now..was like, like... now..now..now...! It was it...! Eh, it was it and I lost. I trained, I worked out, I exercised, I did everything, I was doing push-ups, sit-ups, I never did anything but exercise and work out for 20 years, I flew half way around the world and aaaaaaaaaah!... And that was...it was a photo-finish! Silver......gold. If I had a pimple, I would've won."
7,4,2,JERRY,I can't believe you write for this J. Peterman catalog.
7,4,2,JERRY,"Get this one - ""I packed my rod and reel. 30 hours later, lost in the fiord, a welcoming smile. Thank god she spotted the epaulettes on my Norwegian ice-fishing vest""."
7,4,2,GEORGE,This catalog is all about how to score in a foreign country.
7,4,2,ELAINE,Yeah. What do you do all day?
7,4,2,GEORGE,Not that much.
7,4,2,ELAINE,uh-uh.
7,4,2,JERRY,I thought that new promotion was supposed to be a lot more work.
7,4,2,GEORGE,"Yeah, when the season starts. Right now, I sit around pretending that I'm busy."
7,4,2,JERRY,How do you pull that off?
7,4,2,GEORGE,"I always look annoyed. Yeah, when you look annoyed all the time, people think that you're busy. Think about it... ."
7,4,2,ELAINE,"Yeah, you do! He looks very busy!"
7,4,2,JERRY,"Yeah, he looks busy! Yeah!"
7,4,2,GEORGE,I know what I'm doin'. In fact Mr. Wilhelm gave me one of those little stress dolls. All right. Back to work.
7,4,2,ELAINE,
7,4,2,JERRY,So did you come up with a little stupid story for the Himalayan walking shoe yet?
7,4,2,ELAINE,"No. I'm completely blocked! In fact, I'm gonna work on it tonight. Oh. Oh no! Oh, I can't! I got that marathon runner coming in tonight."
7,4,2,JERRY,What marathon runner?
7,4,2,ELAINE,"You know, this guy Jean-Paul, Jean-Paul... I met him when I was working at Pendant, editing a book on running..."
7,4,2,JERRY,"Oh, wait! Jean-Paul, Jean-Paul! Isn't he the guy who overslept at the Olympics 4 years ago and missed the marathon?!"
7,4,2,ELAINE,"Yeah, that's him."
7,4,2,JERRY,"He's from uh...Trinidad and Tobago, right?"
7,4,2,ELAINE,"Yeah, he's Trinidadian and...Tobagan."
7,4,2,JERRY,How do you oversleep at the Olympics...?
7,4,2,ELAINE,"Ah, I know. I know...!"
7,4,2,JERRY,"I mean, it's like the biggest event of your life! You'd think you'd have, like, 6 alarm"
7,4,3,ELAINE,"Yeah, well, he was pretty devastated. This is his first race in 3 years."
7,4,3,JERRY,Ah...that's a big responsability on your hands.
7,4,3,ELAINE,What responsibility? I don't have any responsibility.
7,4,3,JERRY,You gotta wake him up!
7,4,3,ELAINE,Eh...he'll get up...
7,4,4,ELAINE,"Hi, Judy."
7,4,4,JUDY,"Hi, Elaine. How are you?"
7,4,4,ELAINE,Fine.
7,4,5,JERRY,I've seen her in your building.
7,4,5,ELAINE,Yeah.
7,4,5,JERRY,I didn't know she was married.
7,4,5,ELAINE,She's not... and the guy just took off.
7,4,6,JERRY,Whom I gonna tell?
7,4,6,ELAINE,"I know, it's just something you have to say..."
7,4,9,WILHELM,"George, we just got the final budget numbers. We went over budget on some of the items,"
7,4,14,JERRY,He overslept and missed the whole race. Isn't that amazing?
7,4,14,GEORGE,I'll tell you what happened. I bet he got the AM/PM mixed-up.
7,4,14,JERRY,My money's on the snooze. I bet he hit the snooze for an extra 5 and it never came back
7,4,16,KRAMER,Alarm clocks? I never use 'em. Don't trust 'em.
7,4,16,JERRY,What do you do?
7,4,16,KRAMER,I have a uh...mental alarm. I set my head for... quarter to seven and...
7,4,17,JERRY,Always works?
7,4,17,KRAMER,"It never fails. See, it's based on your body clock. See, your body has an internal"
7,4,18,GEORGE,uh-uh. What's with the bucket?
7,4,18,KRAMER,"Lomez, he sold me his hot tub."
7,4,18,JERRY,Hot tub?
7,4,18,KRAMER,"Yeah yeah, it's in my living room. I just gotta fill it."
7,4,18,GEORGE,You put a hot tub... in your living room?
7,4,18,KRAMER,"Oh, it's a beauty! It's got these high-volume aqua-sage jets oscillating and pulsating,"
7,4,19,GEORGE,Is that tolerable?
7,4,19,KRAMER,Oh...it's tolerable...!
7,4,19,JERRY,Isn't that the same temperature the coffee that scalded you?
7,4,19,KRAMER,"Oh, I think it's a little cooler than that..."
7,4,19,GEORGE,He uh...doesn't have any running water?
7,4,19,JERRY,I don't ask those kind of questions anymore.
7,4,21,ELAINE,"Jerry. Jerry, this is Jean-Paul."
7,4,21,JERRY,"Ah, hi Jean-Paul. Nice to meet you."
7,4,21,JEAN-PAUL,Nice to meet you.
7,4,21,JERRY,Sorry about the Olympics.
7,4,21,JEAN-PAUL,Me too.
7,4,21,ELAINE,"Listen, listen I'm gonna go call work to see if I can get my deadline extended."
7,4,22,JERRY,Ah...catalog writer's block?
7,4,22,ELAINE,"Yeah, that's funny."
7,4,23,JERRY,"So what happened? The snooze alarm, wasn't it?"
7,4,23,JEAN-PAUL,"Man, it wasn't the snooze. Most people think it was the snooze, but no, no snooze."
7,4,23,JEAN-PAUL,"Man, it wasn't the AM/PM. It was the volume."
7,4,23,JERRY,Ah...the volume.
7,4,23,JEAN-PAUL,"Yes, the volume. There was a separate knob for the radio alarm."
7,4,23,JERRY,"Ah, separate knob."
7,4,23,JEAN-PAUL,"Yes, separate knob. Why separate knob?! Why separate knob?!"
7,4,23,JERRY,Some people like to have the radio alarm a little louder than the radio.
7,4,23,JEAN-PAUL,"Oh, please, man, please!"
7,4,23,JERRY,"Don't worry, it's not gonna happen again. Not if I have anything to say about it."
7,4,24,JERRY,"Elaine, what's the alarm clock situation in your house?"
7,4,24,ELAINE,Jerry...
7,4,24,JERRY,It's a simple question...
7,4,24,ELAINE,"I've got an alarm, ok?"
7,4,24,JERRY,That old one? Didn't I once miss a flight to Cleveland because of that alarm clock?
7,4,24,JEAN-PAUL,Flight to Cleveland?
7,4,24,ELAINE,It works.
7,4,24,JERRY,Elaine...
7,4,24,ELAINE,It... works!
7,4,26,GEORGE,Eh...come oooon...
7,4,27,WILHELM,George...I think you may be taking work a little too seriously.
7,4,27,GEORGE,Well...I've got a lot to do!
7,4,27,WILHELM,"George, I'll tell you what I'd like you to do. I, I'd like you to drop everything."
7,4,28,WILHELM,I have this... fun little assignment I think you'll enjoy. There's some reps in from
7,4,32,ELAINE,Hey. Sorry I'm late.
7,4,32,JERRY,You're 40 minutes late. What happened?
7,4,32,ELAINE,I got held up. Do you mind if I heat this muffin up?
7,4,32,JERRY,No.
7,4,32,ELAINE,What? What is the problem?
7,4,32,JERRY,"Well, you said you were gonna be here at a certain time, and you weren't."
7,4,32,ELAINE,uh-uh. uh-uh. And this all means uh...what?
7,4,32,JERRY,"Well, means that a man has come from very far away to compete in a very difficult race,"
7,4,33,ELAINE,Oh are you?!
7,4,33,JERRY,Yes I am.
7,4,33,ELAINE,"Hey, I'm not running in the marathon! He is!"
7,4,33,JERRY,"Yeah, I know that!"
7,4,33,ELAINE,"Yeah, I got enough to think about just tryin' to come up with some load o'crap for that"
7,4,35,JERRY,I'm not talking about upside down. I'm talking about waking
7,4,36,ELAINE,"Hey, Jean-Paul."
7,4,36,JERRY,"Hey, Jean-Paul. How was your soak? Was a good soak?"
7,4,36,JEAN-PAUL,"Ah, man, very good soak. The soak o'the year!"
7,4,36,KRAMER,What's burning?
7,4,36,ELAINE,"Oh! My muffin! Oh, shoot!"
7,4,36,JERRY,What happened?
7,4,36,ELAINE,Oh I don't know. I set this thing for 20 seconds.
7,4,36,KRAMER,This was set for 2 minutes. See?
7,4,37,ELAINE,Don't say anything! Don't..say..anything!
7,4,37,JEAN-PAUL,You miss-set the timer...
7,4,37,ELAINE,"Jean-Paul, it's not my microwave, ok? Ok? All right,"
7,4,38,JEAN-PAUL,Ok.
7,4,38,ELAINE,"All right. We'll see you at the race, ok?"
7,4,38,JERRY,Yeah. I hope so ?!
7,4,38,ELAINE,Oh that's cute!
7,4,38,JERRY,"Kramer, I'm tellin' you, Elaine doesn't know whatta hell she's doin'! I gotta take over"
7,4,39,KRAMER,"Jerry, look how tense you are... You need to take a soak."
7,4,39,JERRY,I'm not taking a soak in that human bacteria frat you got goin' there.
7,4,39,KRAMER,"Come on, I'm tellin' you, it's great. I opened up all the windows... the air is cold, the"
7,4,42,KRAMER,...oooohhh yeeaaah... aaahhh...
7,4,43,CLAYTON,"...'till this bastard over here says: ""let's call the sons o'bitches and go visit 'em on"
7,4,44,GEORGE,"Well, we're certainly glad that you could make it."
7,4,44,GARDNER,"I like your organization, George. We've been talkin' to a really friendly son of a bitch"
7,4,45,GEORGE,"Oh yes, Mr.Wilhelm, yeah..."
7,4,45,GARDNER,He told us that George Costanza was gonna be takin' us bastards out on the town.
7,4,47,ZEKE,Finish your drink?
7,4,47,GEORGE,"Oh yeah, al-almost. Almost."
7,4,47,ZEKE,Let's get that bastard bring us another round!
7,4,47,CLAYTON,"You a big drinker, George?"
7,4,47,GEORGE,Well...maybe not as much as this bastard... I can
7,4,52,JERRY,"Jean-Paul, I asked you down here this morning because I'm concerned. Concerned that"
