Season,Episode,Scene,Character,Line
3,21,0,THE PARKING SPACE,Written by Larry David & Greg Daniels
3,21,8,KRAMER,"Hey. I got some bad news for you, buddy. I think your car got stolen"
3,21,9,JERRY,What are you talking about?
3,21,9,KRAMER,"Well you parked it on eighty-fourth and Columbus, right?"
3,21,9,JERRY,Yeah.
3,21,9,KRAMER,"Yep, well I just walked by there and that car is gone."
3,21,9,JERRY,"Oh yeah, I know."
3,21,9,KRAMER,"Well, where is it?"
3,21,9,JERRY,What's the difference?
3,21,9,KRAMER,"Well, there's no difference, you know, I'm just curious."
3,21,9,JERRY,"You always have to know everything that's going on, don't you?"
3,21,9,KRAMER,What happened to the car?
3,21,9,JERRY,"If I don't tell you it will kill you, won't it?"
3,21,9,KRAMER,"Yeah, yeah, it'll kill me."
3,21,9,JERRY,"You have to know, you must know."
3,21,9,KRAMER,I must know.
3,21,9,JERRY,"Well, I'm not telling you."
3,21,9,KRAMER,"Oh, come on."
3,21,9,JERRY,Nope. I don't think so.
3,21,9,KRAMER,"Well, please?"
3,21,9,JERRY,"Not today, pal."
3,21,9,KRAMER,"Okay, I beg you."
3,21,9,JERRY,Now see? Just saying beg doesn't make it a real beg. You gotta put
3,21,10,KRAMER,"Okay, please! Please tell me!"
3,21,10,JERRY,"Alright, I'll tell you, but your begging needs a lot of work."
3,21,10,KRAMER,"Okay, okay, what is it? Come on."
3,21,10,JERRY,I loaned the car to George.
3,21,10,KRAMER,"Ah, George, alright. Well, what for?"
3,21,10,JERRY,"George and Elaine went to a flea market in Westchester, okay?!"
3,21,10,KRAMER,Alright.
3,21,10,JERRY,Huh?
3,21,10,KRAMER,"Huh. I mean, what do they want to go there for?"
3,21,10,JERRY,Will you stop it already?!
3,21,10,KRAMER,"You know, why didn't they ask me to go?"
3,21,10,JERRY,I don't know! How am I supposed to know?!
3,21,10,KRAMER,"What, they don't like me?"
3,21,10,JERRY,
3,21,10,KRAMER,"If they like me, why don't they ask me to go? Oh yeah."
3,21,11,GEORGE,I really think it looks good.
3,21,11,ELAINE,"Ten bucks, how can you go wrong?"
3,21,11,GEORGE,All bald people look good in hats.
3,21,11,ELAINE,"You should have lived in the twenties and thirties, you know men wore"
3,21,12,GEORGE,What a bald paradise that must have been. Nobody knew.
3,21,12,ELAINE,"Well, you can wear a hat all the time now. Who's stopping you?"
3,21,12,GEORGE,"No, I can't. What if I meet a woman? I'd always be worried about that"
3,21,14,ELAINE,Are you sure you like these sunglasses?
3,21,17,KRAMER,Well I'm very disappointed in George and Elaine. And you know I'm
3,21,18,JERRY,Why not?
3,21,18,KRAMER,"Because I'm like ice, buddy. When I don't like you, you've got"
3,21,19,JERRY,Yep. Starts in thirty-five minutes.
3,21,20,KRAMER,"Oh hey, you know I invited Mike Moffit. You don't mind, do you?"
3,21,20,JERRY,"No, I like Mike."
3,21,20,KRAMER,"Yeah, I just got off the phone with him, you know we had a great"
3,21,21,JERRY,Oh yeah? What did you talk about?
