Season,Episode,Scene,Character,Line
5,1,0,THE PUFFY SHIRT,Written by Larry David
5,1,2,GEORGE,I can't believe this!
5,1,2,JERRY,"Oh, it won't be for that long."
5,1,2,GEORGE,"How can I do this?! How can I move back in with those people? Please, tell me! They're insane! You know that."
5,1,2,JERRY,"Hey, my parents are just as crazy as your parents."
5,1,2,GEORGE,How can you compare you parents to my parents?!
5,1,2,JERRY,My father has never thrown anything out. Ever!
5,1,2,GEORGE,My father wears his sneakers in the pool! Sneakers!
5,1,2,JERRY,My mother has never set foot in a natural body of water.
5,1,2,GEORGE,"Listen carefully. My mother has never laughed. Ever. Not a giggle, not a chuckle, not a tee-hee.. never went 'Ha!'"
5,1,2,JERRY,A smirk?
5,1,2,GEORGE,Maybe!.. And I'm moving back in there!
5,1,2,JERRY,I told you I'd lend you the money for the rent.
5,1,2,GEORGE,"No, no, no, no. Borrowing money from a friend is like having sex. It just completely changes the relationship."
5,1,3,KRAMER,"Alright. I'm ready. You know, I still don't understand - why do you want to move back in with your parents?"
5,1,3,GEORGE,I don't want to! I'm outta money! I got 714 dollars left in the bank.
5,1,3,KRAMER,"Well, move in here."
5,1,3,JERRY,What's that?
5,1,3,KRAMER,Why doesn't he just move in here?
5,1,3,GEORGE,"Yeah, yeah. I'm gonna move in with him. He doesn't even let you use the toilet!"
5,1,3,KRAMER,"You can move in with me, if you want."
5,1,3,GEORGE,"Thank you.. I, uh.. that might not work out."
5,1,6,ESTELLE,Careful! Careful with the suitcases! We just painted!
5,1,6,KRAMER,"Hello, Mrs. Costanza."
5,1,6,ESTELLE,"Hello, Kramer. Close the door."
5,1,7,KRAMER,"Well, I gotta bring in more stuff."
5,1,7,ESTELLE,More stuff?!
5,1,7,KRAMER,Yeah.
5,1,7,ESTELLE,How much is there?!
5,1,7,GEORGE,There's more.
5,1,7,ESTELLE,"So, how are ya, Jerry?"
5,1,7,JERRY,"Fine, Mrs. Costanza. Hey, I got a terrific joke for you.."
5,1,7,ESTELLE,"Nah, not interested."
5,1,7,JERRY,"No, no. It's really funny. There's these two guys-"
5,1,7,ESTELLE,"Tell it to the audience. Here, I made some bologna"
5,1,8,GEORGE,Bologna?! No one eats bologna anymore!
5,1,8,ESTELLE,What are you talking about?! Have a sandwich.
5,1,8,JERRY,No thanks.
5,1,9,ESTELLE,"Oh, stop it! You don't want one, Kramer?"
5,1,9,KRAMER,Uhh.. no thanks.
5,1,9,ESTELLE,I think you're all a little touched in the head. You're so worried about your health.. You're young men.
5,1,9,JERRY,I really don't eat it.
5,1,9,ESTELLE,What am I gonna do with all these sandwiches?! Will you take them home? Give them to someone in your building?
5,1,9,JERRY,I don't know if I'd feel comfortable handing out bologna sandwiches in the building..
5,1,9,KRAMER,"Alright, that's it. Anything else?"
5,1,9,GEORGE,"No, that's it."
5,1,10,KRAMER,"Oh, I gotta go move the car."
5,1,10,JERRY,"Well, I guess we'll be going.."
5,1,10,GEORGE,What? You're going?
5,1,10,JERRY,Yeah.
5,1,10,GEORGE,Wha - what are you doing later?
5,1,10,JERRY,"Oh, Elaine and I are going out to dinner with Kramer and his new girlfriend."
5,1,10,GEORGE,Really?
5,1,10,JERRY,"Yeah, You can't believe this woman. She's one of those low-talkers. You can't hear a word she's saying! You're always going 'excuse me?', 'what was"
5,1,11,GEORGE,Yeah.. may - maybe I'll meet ya?
5,1,11,ESTELLE,"No, George. We're going out to eat tonight with your father."
5,1,11,GEORGE,Oh.. okay.. talk to you later.
5,1,11,JERRY,"Yeah, take it easy."
5,1,12,GEORGE,"Oh, my God.."
5,1,15,ELAINE,"Okay, well, he had this idea of a pizza place where you make your own pie!"
5,1,15,JERRY,Right.
5,1,15,ELIANE,You remember that?
5,1,15,KRAMER,"Yeah, well, that was a good one."
5,1,15,JERRY,Well..
5,1,17,ELAINE,What's that?
5,1,17,JERRY,Excuse me?
5,1,18,JERRY,Yeah.. yeah.
5,1,18,ELAINE,Yep. Yeah..
5,1,18,KRAMER,"You know that, uh, Leslie is in the clothing business? She's a designer."
5,1,18,ELAINE,Oh?
5,1,18,KRAMER,"In fact, she's come up with a new one that is going to be the big new look in mens fashions.. It's a, a puffy shirt. Well, yeah,"
5,1,19,ELAINE,"Oh, a puffy shirt."
5,1,19,JERRY,Puffy.
5,1,19,KRAMER,"Yeah, see, I think people want to look like pirates. You know, it's the right time for it.. to be all puffy, and devil-may-care.."
5,1,20,KRAMER,That's true.. I'll be right back.
5,1,20,ELAINE,"Uh, oh! Jerry's going to be on the ""Today"" show on Friday."
5,1,20,JERRY,"Yeah, that's right!"
5,1,20,ELAINE,"Yep.. yep. Um, he's promoting a benefit for Goodwill, you know, they, uh, they clothe the poor, and the homeless.."
5,1,20,JERRY,And the indigent.
5,1,20,ELAINE,"And the indigent, yeah.. I, I do volunteer work for them. I set the whole thing up, and I got Jerry to do it."
5,1,21,JERRY,Sure.
5,1,21,ELAINE,"Ohh, yeah. Yeah.. yep."
5,1,22,JERRY,Uh-huh.
5,1,22,ELAINE,Yep.
5,1,22,JERRY,Yep..
5,1,22,ELAINE,Mmm
5,1,24,ESTELLE,Maybe you should take a civil service test.
5,1,24,GEORGE,I'm not taking a civil service test.
5,1,24,FRANK,"Look at this, George. You ever seen a silver dollar?"
5,1,24,GEORGE,"Yes, I've seen a silver dollar."
5,1,24,ELAINE,Why don't you want to take a civil service test?
5,1,24,GEORGE,To do what?! Work in a post office? Is that what you want me to do?
5,1,24,FRANK,"Would you believe when I was 18, I had a silver dollar collection?"
5,1,24,ESTELLE,I don't understand. You get job security - you get a pay check every week..
5,1,24,GEORGE,I'm a college graduate. You want me to be a mailman?
