Season,Episode,Scene,Character,Line
5,2,0,FUTURAMA,Episode 503
5,2,0,"""THE ROUTE OF ALL EVIL""","By Dan Vebber Transcribed by Dave, The Neutral Planet"
5,2,0,BENDER,Ah beer! So many choices! And it makes so little difference.
5,2,0,FRY,How 'bout Löbrau? It has dots on it.
5,2,0,BENDER,Overruled. The choice of champions is Pabst Blue Robot!
5,2,0,FRY,I can't drink that! The metal shavings make my throat bloody.
5,2,0,BENDER,Waah waah! Baby wants a Zima!
5,2,0,LEELA,Hey hey! We can all fight when we're drunk. Now listen: Why don't we just brew our own beer?
5,2,0,BENDER,You can brew your own beer?
5,2,0,LEELA,"Sure, the kids at the orphanarium used to do it all the time."
5,2,0,HERMES,Cursed bacteria of Liberia. My own son suspended from boarding school.
5,2,0,DWIGHT,It's not my fault Dad.
5,2,0,FARNSWORTH,And you Cubert. I cloned you from one of my warts and I can send you straight back in there.
5,2,0,CUBERT,Nuh-uh!
5,2,0,ZOIDBERG,What's going on? Is this angry yelling or busted hearing aid yelling?
5,2,0,HERMES,I'm afraid it's both.
5,2,0,FARNSWORTH,What?
5,2,0,LABARBARA,"Now hold on, everyone cool your daiquiris! Let's give the little vermin a chance to explain themselves."
5,2,0,DWIGHT,It was self defence Mom. Just look at the letter the Principal sent. We were in science class and we had just finished building a minature black hole.
5,2,0,CUBERT [ON TV],That was easy.
5,2,0,BRET [ON TV],Pretty scrawny black hole. It must be hungry.
5,2,0,CUBERT [ON TV],Duh! Black holes don't need food.
5,2,0,BRET [ON TV],Neither do nerds!
5,2,0,CUBERT [ON TV],That's it Bret. You've compressed our lunches to a singularity for the last time! Salt him Dwight!
5,2,0,BRET [ON TV],"When I resolidify, I'm gonna put you in a world of goop!"
5,2,0,CUBERT,See? That bully started it. We couldn't fight back with brawn so we used our brains!
5,2,0,FARNSWORTH,I've warned you not to use those things!
5,2,0,LEELA,"Let's see. We've got our malt, our hops...we just need a big disposable tub to mix it in."
5,2,0,BENDER,Yo!
5,2,0,LEELA,Now it needs to boil for a couple hours.
5,2,0,HERMES,"Dwight, you remember the crew?"
5,2,0,DWIGHT,Eh...
5,2,0,FARNSWORTH,"Crew, you remember Cubert? Wonderful! And I'm sure you won't mind being their legal guardians for a month!"
5,2,0,CUBERT,"Well, well. If it isn't my old friend stretchpants......no pants and...He looks at Fry.]...idiot!"
5,2,0,BENDER,We're making beer! I'm the brewery.
5,2,0,DWIGHT,I heard alcohol makes you stupid.
5,2,0,FRY,No I'm...doesn't.
5,2,0,LEELA,Actually Dwight you're right. Alcohol is very very bad...for children. But once you turn 21 it becomes very very good! So scram!
5,2,0,DWIGHT,Aw man!
5,2,0,CUBERT,Stupid...
5,2,1,CUBERT,Hey Dad! What useless contraption are you half-baking today?
5,2,1,FARNSWORTH,Eh wha? Oh! This is my latest invention. A device that lets anyone sound exactly like me!
5,2,1,CUBERT,Good news everyone! I'm a horse's butt!
5,2,1,FARNSWORTH,I am? That's not good news at all you little...
5,2,1,DWIGHT,What's this device's marketability? Who's the target consumer?
5,2,1,FARNSWORTH,There is no target consumer! Only targets. Targets that will tremble as their new master hands down edicts in my glorious booming voice! Now quit pestering me you scoundrels!
5,2,1,,Hermes; Stamp it...file it...oh yeah! Send it overnight!
5,2,1,DWIGHT,Can I collate that?
5,2,1,HERMES,No!
5,2,1,CUBERT,Can I shread these contracts?
5,2,1,HERMES,No!
5,2,1,DWIGHT,Wow! A powerstamper!
5,2,1,HERMES,Now look at all the work I gotta do! Ow!
5,2,2,LEELA,Mmm. The ingredients are cooked. And they've picked up some of your natural robot flavourings. Time to add the yeast.
5,2,2,BENDER,Yeast? You mean I'll have a lifeform growing inside me? It's so beautiful.
5,2,2,LEELA,Talk to me.
5,2,3,CUBERT,"Sorry I can't come down to say goodbye, but I'm busy inventing useless junk."
5,2,3,DWIGHT,And I smell bad.
5,2,4,CUBERT,Hey!
5,2,4,LEELA,If you were my kids you'd get quite a talking to...from your father......when he got home from the senate.
5,2,4,FARNSWORTH,"Oh bother, what have they done now?"
5,2,4,BENDER,Those pork dumplings sent us on a fake delivery.
