Season,Episode,Scene,Character,Line
3,10,0,FUTURAMA,Episode 311
3,10,0,"""THE CYBER HOUSE RULES""","By Lewis Morton Transcribed by Dave, The Neutral Planet"
3,10,0,MORBO,"...So I gave the cookies to Fawn and the kids and they couldn't believe it -- they were delicious. But, I digress. Tremble, puny earthlings! One day my race will destroy you all!"
3,10,0,LEELA,Could one of you guys get that?
3,10,1,LEELA,"It's a doorbell baby! Hello, little guy. You know, I was abandoned as a baby too, so --"
3,10,1,BENDER,"Garbage, huh? I'll take care of it."
3,10,1,LEELA,"Bender, stop! It's a baby!"
3,10,1,BENDER,A baby what? Ow!
3,10,1,LEELA,"Oh, it's just a card -- from the orphanarium I grew up in."
3,10,1,CARD,"Leela, you're invited to reunion at Cookieville Minimum-Security Orphanarium. Please stand clear of self-destructing basket."
3,10,1,BENDER,"A reunion at your old orphanarium, eh? You gonna go?"
3,10,1,LEELA,"No way, jose-bot. I never wanna see those other orphans again! Not after the way they used to pick on me."
3,10,1,KIDS,One-eye! One-eye! One-eye!
3,10,1,KIRK,"Nice depth-perception, one-eye!"
3,10,1,LEELA,"How can you make fun of me, Kirk? You're blind!"
3,10,1,KIRK,"My eyes may not work, but at least I got two of them!"
3,10,1,FRY,"Aww. That's terrible, Leela. But imagine the look on their faces when you show up with two friends who eat all the hors d'oeuvres."
3,10,1,LEELA,"Well, I wouldn't mind rubbing my success in a few choice faces."
3,10,1,BENDER,Set a course for adventure!
3,10,1,FRY,Eww!
3,10,1,BENDER,What a dump!
3,10,1,LEELA,Just like old times. Gosh. The bars on the windows seemed so much thicker back then. Mr. Vogel? Remember me?
3,10,1,VOGEL,Leela! You're worthless and no one will ever love you!
3,10,1,LEELA,You used to say that all the time!
3,10,1,VOGEL,"Oh, those were happier days."
3,10,1,FRY,Mmm! The gristle-in-a-blanket isn't half bad.
3,10,1,BENDER,Mmm! And try one of these Popsicle sticks. They've absorbed quite a bit of flavour.
3,10,1,LEELA,"Hey, look. It's our old group picture."
3,10,1,FRY,I don't see you anywhere.
3,10,1,LEELA,That's me over in Cootietown.
3,10,1,BENDER,Whoa! Get a load of this average-looking guy!
3,10,1,LEELA,That's Adlai Atkins. I used to have kind of a crush on him.
3,10,1,KIDS,One-eye! One-eye!
3,10,1,FRENCH GUY,Stupid as a French guy!
3,10,1,KIDS,One-eye! One-eye! One-eye! One-eye! One-eye! One-eye! One-eye! One-eye!
3,10,1,LEELA,"Well, it's time to say hello to the old gang."
3,10,1,MAN #1,"So, watcha been up to since you left the orphanarium?"
3,10,1,MAN #2,"Uh, living in a box, fighting the shakes. You?"
3,10,1,MAN #1,"Selling kidneys, teeth; whatever falls out of me."
3,10,1,LEELA,"And what am I up to, you ask? Well I'm a very successful space captain."
3,10,1,MAN #2,Oh.
3,10,1,MAN #1,Wow.
3,10,1,MAN #3,"How nice for you, Leela."
3,10,1,WOMAN,That's so good for a person with one eye.
3,10,1,LEELA,Hey! You can't feel sorry for me! I'm a space captain and you're all a bunch of losers.
3,10,1,MAN #1,"Uh, right, right. We're the losers!"
3,10,1,KIRK,"Well, if it isn't old one-eye!"
3,10,1,LEELA,"Oh, yeah? Well, shut up, cane boy!"
3,10,1,MAN #3,He can't hear you. He's deaf now.
3,10,1,ADLAI,"Leave Leela alone. She's leading a perfectly normal life. She's not gussied up, duded out, getting down or where it's at. Now, run along."
3,10,1,LEELA,"Thanks, Adlai. I guess you never really outgrow being an eyeball -- oddball!"
3,10,1,ADLAI,"Nonsense. You're a space captain. That's a fine, conventional profession."
3,10,1,LEELA,"Well, you know. It's just for a package delivery service."
3,10,1,ADLAI,Ah-ah. A package is just a box until it's delivered.
3,10,1,LEELA,Huh. I'd never thought of it that way. So what do you do these days?
3,10,1,ADLAI,"Oh, I'm a doctor."
3,10,1,LEELA,"A tall doctor, you say?"
3,10,1,VOGEL,"Sir, you seem pretty stable. Have you thought about adopting one of our kids?"
3,10,1,FRY,Sure haven't.
3,10,1,VOGEL,Well keep adoption in mind. It's a great way to have kids without having sex.
3,10,1,FRY,Really?
3,10,1,VOGEL,"Plus, the government will help out with a small stipend of $100 a week."
3,10,1,BENDER,$100 a week?
3,10,1,ADLAI,I'm so sorry I teased you back then. Let me make it up to you. I can fix it so that no one ever makes fun of you again.
3,10,1,LEELA,You mean by beating them up? Because I've broken that blind kid's nose like 10 times and it doesn't make any difference.
3,10,1,ADLAI,"No, I specialise in phaser eye surgery. I can build you a paraffin eye and graft it on with skin from your foot. It won't be able to see but you'll look like a perfectly normal two-eyed person."
3,10,1,LEELA,Me? Perfectly normal?
3,10,1,BENDER,"Sons, daughters, meet Uncle Fry."
3,10,1,FRY,"Hey, why are those kids following you? Do you have candy stuck to your ass?"
3,10,1,BENDER,"No. It's called parenting. Come on, dumplings. We've got 12 government stipends to collect."
3,10,1,KIDS,Yay!
3,10,1,BOY,Our daddy's a giant toy!
3,10,1,FARNSWORTH,Phaser eye surgery is a capital idea. I'm sure Leela's tired of morons gaping at her eye all the time.
3,10,1,AMY,"I think cosmetic surgery's great, Leela. I used to be too cute, so I had cuteness-reduction surgery here......and here."
3,10,1,FRY,You guys are crazy. Leela doesn't need surgery. You look great the way you are.
3,10,1,LEELA,"Oh, that's so sweet, Fry. But for once in my life, I just wanna look normal."
3,10,1,FRY,"But you're better than normal, you're abnormal. If you ask me, you shouldn't care what other people think."
3,10,1,LEELA,You're right! I'll start by not caring what you think! I'm getting the surgery.
3,10,1,FARNSWORTH,Thatagirl!
3,10,1,AMY,Right on!
3,10,1,ZOIDBERG,"Wonderful. And while you're under the knife, you could also get an ink pouch to help you escape your enemies."
3,10,1,FARNSWORTH,That's the stupidest idea I've ever heard you imbecile!
3,10,1,ADLAI,"Now we'll find out if the operation was a success. Hold on to your hats. Oh, I'm sorry, this is the wrong patient. Oops."
3,10,1,AMY,"Leela, those eyes look so great on you."
3,10,1,FRY,Bah! I think she looked fine before.
3,10,1,FARNSWORTH,No.
3,10,1,AMY,Uh-uh.
3,10,1,HERMES,Wrong.
3,10,1,LEELA,"Wow, look at me. Although I don't have the hang of blinking yet."
3,10,1,ADLAI,"You'll get it. Personally, I try not to blink too much because it seems flashy. But when I do, I enjoy it."
3,10,1,LEELA,I did it! I blunk!
3,10,1,HERMES,And just in time to screw up this picture I took!
3,10,1,LEELA,Hooray!
3,10,1,WALT,Ow!
3,10,1,IGNER,Ow!
3,10,1,LARRY,Ow!
3,10,1,LEELA,I've never felt so unremarkable! Today I actually blended in with a crowd!
3,10,1,BENDER,"Kids, meet the jerkbags I work with."
3,10,1,KIDS,"Hello, jerkbags!"
3,10,1,AMY,"Oh, they're so cute! What are their names?"
3,10,1,BENDER,Kids have names?
3,10,1,NINA,"My name's Nina, and his name's Albert"
3,10,1,BENDER,"And from now on, you're all named Bender Jr.! Looky here! My first government stipend cheque! 12 baby humans, 1200 wing-wangs!"
3,10,1,SALLY,"Daddy Bender, we're hungry."
3,10,1,BENDER,"What is it with you kids? Every other day, it's food, food, food! Oh, fine. I'll get you some stupid food."
3,10,1,ALBERT,Can we have Bender burgers again?
