Season,Episode,Scene,Character,Line
5,3,0,FUTURAMA,Episode 504
5,3,0,"""A TASTE OF FREEDOM""","By Eric Horsted Transcribed by Dave, The Neutral Planet"
5,3,0,ZOIDBERG,"Freedom, freedom, freedom, oy!"
5,3,0,FRY,"There's no denying it: The future's crazy! Oh, well. Don't wanna stand out."
5,3,0,FRY AND ZOIDBERG,"Freedom, freedom, freedom, oy!"
5,3,0,ZOIDBERG,There's nothing crazy about it. It's just Freedom Day!
5,3,0,FARNSWORTH,... an extremely dangerous mission ...
5,3,0,FRY,"So, what is Freedom Day? Sounds like some kind of feminine hygiene product."
5,3,0,ZOIDBERG,"No, it's a fabulous, crab-ulous day!"
5,3,0,AMY,"If you wanna do something, you do it! And to splick with the consequences!"
5,3,0,BENDER,You know? Like how I live every day.
5,3,0,HERMES,Happy Freedom Day! Ooh! I think my wrist is broken.
5,3,0,FARNSWORTH,"Of course, it wouldn't be Freedom Day without the traditional Freedom Tub!"
5,3,0,HERMES,Mmm! That'll feel nice on my shattered bones!
5,3,0,FRY,Wow! Nude hot-tubbing? That's all I need to hear about Freedom Day!
5,3,0,ZOIDBERG,"Then consider the following lecture a bonus: On Earth, freedom is a given. But on my planet, we have to suffer for it."
5,3,0,DECAPODIAN WOMAN,"Sure, you can be a comedian instead of a doctor -- If you want your parents to roll over in their graves!"
5,3,0,DECAPODIAN MAN,Sure. You can vote for Shkinadel -- If you want there should be a recession!
5,3,0,DECAPODIAN WOMAN,Sure. You can go to medical school -- If you've given up on your dream of being a comedian!
5,3,0,ZOIDBERG,"That's why I love Earth! You can do what you want, and no-one makes you feel guilty because no-one cares."
5,3,0,FRY,We're not listening!
5,3,0,ZOIDBERG,That's what I'm talking about!
5,3,0,STILT PEOPLE,"Freedom, freedom, freedom, oy! Freedom, freedom, freedom, oy!"
5,3,0,BENDER,"Scuse me, comin' through. Freedom train arriving on track one."
5,3,0,WOMAN,Ow! You broke my foot!
5,3,0,BENDER,Freedom!
5,3,0,MORBO,"What's this next float, Linda?"
5,3,0,LINDA,"Representing our men, women and children in uniform, it's Earth's greatest space hero, Zapp Brannigan!"
5,3,0,ZAPP,"Happy Freedom Day, ladies! Come on, let loose and show me something! Anything. Seriously, I'd take an armpit. Oh, yeah! Thank you, Linda!"
5,3,0,LINDA,"You're welcome! OK, Morbo, now it's your turn."
5,3,0,MORBO,If that is your Freedom Day wish.
5,3,0,NIXON,"Thank you, Secretary of Transportation. My fellow Earthicans, we enjoy so much freedom, it's almost sickening. We're free to choose which hand our sex-monitoring chip is implanted in. And if we don't want to pay our taxes, why, we're free to spend a weekend with the Pain Monster."
5,3,0,PAIN MONSTER,"See you April 15th, folks!"
5,3,0,NIXON,"Cue the fireworks guy! Incidentally, tonight's Freedom Day celebration is brought to you by ... ... ""Shankman's Rubbing Compound"". When something needs rubbing, think ""Shankman""."
5,3,0,BENDER,Yay! Shankman!
5,3,0,HERMES,It costs a little more but it's worth it!
5,3,0,NIXON,"Our planet has been through so much this past year: Wars, droughts, impeachments! But we've never lost our sense of what's truly important: The great taste of ""Charleston Chew""! And now, let us salute that beloved symbol of freedom, our flag, Ol' Freebie!"
5,3,0,ZOIDBERG,I'm swelling with patriotic mucus!
5,3,0,NIXON,"In our darkest hour, we can stand erect, with proud upthrust bosoms!"
5,3,0,FRY,Anyone who laughs is a Communist!
5,3,0,NIXON,"Knowing that, with a shifty glance skyward, we will see by the rocket's red glare, that our flag is still there. It's gone!"
5,3,0,ZOIDBERG,"Yes, fellow patriots, I ate your flag. And I did it with pride. For to express oneself with doing a thing is the very essence of Freedom Day! Bless this planet and all its wonderful people!"
5,3,0,NIXON,Kill him! Kill the traitor!
5,3,0,MAN,"Hey, it's the guy who desecrated our flag!"
5,3,0,NIXON,Stop that red menace!
5,3,1,ZOIDBERG,I'm all scuttled out! Huh? My planet's embassy? They're paid to not kill me! A-yoop!
5,3,1,ZOIDBERG,"I thought I understood this world. I thought I was fitting in. But I guess I don't belong on here anymore than I belong on our crappy home planet-- Ooh, sorry."
5,3,1,DECAPODIAN MAN,"What sorry? Our planet stinks, we all know it."
5,3,1,AMBASSADOR MOIVIN,"Enough with the persecution, I'm saying. Zoidberg, as Ambassador, I promise you the full support of our government already."
5,3,1,DECAPODIAN WOMAN,Poor boy. You want maybe a nice mug cocoa?
5,3,1,ZOIDBERG,"Ambassador Moivin, you and your staff are so kind. I'm truly humbled. What, no marshmallows?"
5,3,2,NIXON,Let's storm the place ... without my prior knowledge.
5,3,2,BENDER,"Scuse me, comin' through. Freedom train, step aside. You too, fatso. Freedom!"
5,3,2,LEELA,"Cool your jowls, Nixon. You may not like it that Dr. Zoidberg desecrated a flag. You might even find the image of it festering in his bowels somehow offensive. But the right to freedom of expression is guaranteed by the Earth constitution."
5,3,2,NIXON,Aroo! Maybe so. But I know a place where the constitution doesn't mean squat.
5,3,2,MYRTLE FU,The Supreme Court hereby accepts the case of Earth vs Zoidberg.
5,3,2,NIXON,Sock it to 'em!
5,3,2,CROWD,"Two, four, six, eight, Eating the flag is bad."
5,3,2,SCOUT LEADER,Now your noose knot has exactly seven twists.
5,3,2,MAN,"You can eat my dog, You can eat my truck, But you eat my flag, And you're outta luck!"
5,3,2,,"She's a-wavin' proud around the world, From Dallas to Fort Worth, Let me say it again,"
5,3,2,CROWD,Don't mess with Earth!
5,3,2,FRY,They sure hate Dr. Zoidberg.
5,3,2,BENDER,Pft. Posers! I was hating Zoidberg before it was cool.
5,3,2,FRY,Where are we ever going to find a lawyer to take his case?
5,3,2,LEELA,I'll ask the head of the ACLU. Once he's done singing.
5,3,2,MAN,Don't mess with Earth. Kill Zoidberg! Goodnight!
5,3,2,OLD MAN WATERFALL,Howdy there! I'm a lawyer and I'd like to help your friend out of his pickle.
5,3,2,FRY,"Who are you, old man?"
5,3,2,OLD MAN WATERFALL,"Name's Old Man Waterfall. But most folks just call me ""Old Man""."
5,3,2,FRY,I'll never remember that.
5,3,2,OLD MAN WATERFALL,"I'm a veteran of three dozen wars. Name a body part and a planet and I've taken a bullet in it, on it. All to keep our flag flying free."
5,3,2,BENDER,"And you wanna defend Zoidberg? Are you familiar with the old robot saying ""Does Not Compute""?"
5,3,2,OLD MAN WATERFALL,"Son, to me a robot's just a garbage can with sparks comin' out it."
5,3,2,BENDER,The sparks keep me warm.
5,3,2,OLD MAN WATERFALL,I don't condone what Dr. Zoidberg did but I'll fight tooth and nail for his freedom to do it. Or I would if I hadn't lost my teeth and nails on Mars and Saturn respectively.
5,3,2,FRY,"Wait, you're a lawyer? You're hired!"
5,3,2,FRY,"You OK there in the embassy, Zoidberg?"
5,3,2,HOLO-ZOIDBERG,No. There's no coaco marshmallows and every night the rats eat a little more of my foot.
5,3,2,BAILIFF,"Oyez, oyez, oyez. All rise for the Honourable Chief Justice, Myrtle Fu, and the associate justices."
5,3,2,MYRTLE FU,"Counsel, you may address the court on behalf of Earth, if you're ready."
5,3,2,HYPER-CHICKEN,"I was hatched ready! Honourable judge heads, yonder crawdad done ate up our flag."
5,3,2,HOLO-ZOIDBERG,I was doing freedom of speech. Earth's most sacred right.
5,3,2,HYPER-CHICKEN,"Your Honour, freedom of speech applies to what comes out of a mouth. Not what goes in."
5,3,2,O'CONNOR,Can counsel cite precedent?
5,3,2,HYPER-CHICKEN,"Uh, yes darlin', I can. In ""State Of Alabama vs. Giant Space Iguana"", chewin' the corners off the constitution was deemed ""nonprotected speech""."
5,3,2,SOUTER,"He shut you up, O'Connor."
5,3,2,MYRTLE FU,"Mr. Waterfall, you may now present arguments on behalf of Dr. Zoidberg."
5,3,2,HOLO-ZOIDBERG,"Oh, God, I'm nervous. Two of my three hearts are having attacks."
5,3,2,BENDER,Court's kinda fun when it's not my ass on the line! Nachos?
