Season,Episode,Scene,Character,Line
2,2,0,FUTURAMA,Episode 203
2,2,0,"""WHEN ALIENS ATTACK""","By Ken Keeler Transcribed by Dave, The Neutral Planet"
2,2,2,FRY,"Pizza delivery! Wow, so this is a real TV station, huh?"
2,2,2,TECHNICIAN,"Well, it's a Fox affiliate."
2,2,2,FRY,What are you showing right now?
2,2,2,TECHNICIAN,Single Female Lawyer. It's the season finale. Wanna watch?
2,2,2,FRY,"Ah, I dunno. That's a chick show. I prefer programmes of the genre ""world's blankiest blank""."
2,2,2,TECHNICIAN,She is wearing the world's shortiest skirt.
2,2,2,FRY,I'm in!
2,2,2,JUDGE,"Counselor, I remind you that it's unethical to sleep with your client. If you really care about the outcome of the case, you should sleep with me."
2,2,2,SINGLE FEMALE LAWYER,"Your Honour, it's bad enough to proposition a single female lawyer in court, but this is a unisex bathroom."
2,2,2,JUDGE,"Overruled, counselor!"
2,2,2,STENOGRAPHER,Could you repeat that last part?
2,2,2,TECHNICIAN,"Oh, my God! You've knocked Fox of the air!"
2,2,2,FRY,Pfft! Like anyone on Earth cares.
2,2,3,STENOGRAPHER,Could you repeat that last par--
2,2,3,LRRR,This is an outrage! I demand to know what happened to the plucky lawyer and her compellingly short garment.
2,2,3,FOX ANNOUNCER,"Due to technical difficulties, we now bring you eight animated shows in a row."
2,2,3,HERMES,"What in the name of Bob Marley's ghost? Get to work, you lazy boat bag!"
2,2,3,BENDER,Ow!
2,2,3,FRY,"Ow! Hey, quit it, Hermes. It's Labor Day."
2,2,3,HERMES,Labor Day? That phoney-baloney holiday crammed down our throats by fat-cat union gangsters?
2,2,3,FRY,That's the one.
2,2,3,HERMES,"Hot damn, a day off!"
2,2,3,LEELA,Who's up for one last summer beach trip?
2,2,3,BENDER,"Aw, yeah!"
2,2,3,HERMES,Ready Freddy!
2,2,3,FRY,"Eh, I think I'll just stay here."
2,2,3,LEELA,"Fry, you're wasting your life sitting in front of that TV. You need to get out and see the real world."
2,2,3,FRY,But this is HDTV. It's got better resolution than the real world!
2,2,3,LEELA,Everyone's too polite to say anything but you're covered with bed sores.
2,2,3,FRY,Not covered!
2,2,3,LEELA,Just get in the car.
2,2,3,FARNSWORTH,"Ah, here we are: Monument Beach!"
2,2,3,FRY,"Wait, Mount Rushmore and the Leaning Tower of Pisa? I didn't know they were both in New York!"
2,2,3,LEELA,"They are now. In the 2600's New Yorkers elected a super-villain governor, and he stole most of the world's monuments."
2,2,3,BENDER,Truly a great man. Look at him up there.
2,2,3,HERMES,Aha! Found you!
2,2,3,BENDER,
2,2,3,FARNSWORTH,"Come on, Zoidberg, I passed it right to you."
2,2,3,ZOIDBERG,I've had it with this game! I'm going for a scuttle!
2,2,3,BENDER,
2,2,3,FRY,"Ah, just like my dad used to make ... until McDonald's fired him."
2,2,3,BENDER,"Bite my red-hot glowing ass. Wait a minute. Red-hot glowing ass? I'll be right back! Ow ow ow ow ow ow ow ow ow! Aw, yeah!"
2,2,3,AMY,"No, Nibbler! Psst, Professor, I need another bikini."
2,2,3,FARNSWORTH,"Eh ... wha? Oh, oh, OK, I think there's one can left. Oh, my."
2,2,3,AMY,There. How do I look?
2,2,3,FARNSWORTH,Like a cheap French harlot.
2,2,3,AMY,French?!
2,2,3,BULLY,"Say, doll-face, how'd you like to make time with a real man?"
2,2,3,LEELA,No. I'm not attracted to bullies. No matter how big and ... ... handsome they are.
2,2,3,FRY,"It's OK, Leela, go ahead. I got a lot of work to do."
2,2,3,BULLY,"Uh, sir, you don't understand. I'm a professional beach bully. I pretend to steal your girl, you punch me, I go down, she swoons, you slip me 50 bucks."
2,2,3,FRY,50 bucks?! Not even if she was my girlfriend. You take her.
2,2,3,LEELA,Fry! Although I suppose we could go for a walk along the beach.
2,2,3,BULLY,"Uh, no thanks, ma'am, I'm actually gay."
2,2,3,ZOIDBERG,"Uh-oh. Help! Help! Bender, you gotta spring me. I'll never survive in here; I'm too pretty!"
2,2,3,BENDER,"Alright, alright, I'll bust you out. Cheese it!"
2,2,3,FRY,Voila. The greatest sandcastle ever built. This is the kind of castle King Arthur would have lived in -- If he were a fiddler crab.
2,2,3,LEELA,It's very nice. We should get a picture before the tide comes in.
2,2,3,FRY,"Ooh, yeah. Anyone have a camera?"
2,2,3,BENDER,"Right here, buddy. Wait, I wanna be in the picture too. Pretend you're happy."
2,2,3,ZOIDBERG,Yay!
2,2,3,LEELA,"Oh, my God!"
2,2,3,HERMES,What in Babylon?
2,2,3,FRY,Nooo!
2,2,3,HERMES,Faster!
2,2,4,FRY,"We're all gonna die, aren't we?"
2,2,4,FARNSWORTH,"Oh, I should think so. Although last time aliens invaded all they did was force the most intelligent of us to pair off and mate continuously. Oh, yes!"
2,2,4,LINDA,"Once again, today's winning lotto number was 4. In other news, alien saucers continue to rain destruction upon Earth. We now go live to an emergency address by Earth President McNeal."
2,2,4,MCNEAL,"Ladies and gentlemen, our course is clear. The time has come to knuckle under. To get down on all fours and really lick boot. Give our alien masters whatever they want a--"
2,2,4,LRRR,"People of Earth, I am Lrrr of the planet Omicron Persei 8. Is this thing on? Now then: We want the one you call ""McNeal"". Give us McNeal or we will lay waste to your cities with our anti-monument laser. We demand McNeal!"
2,2,4,MCNEAL,"Uh, as I was saying ... ... mankind would sooner perish than kowtow to outrageous alien demands for this McNeal ... whoever he is. Am I right? And now, the man who will lead us in our proud struggle for freedom, fresh from his bloody triumph over the pacifists of the Gandhi Nebula, 25-star General Zapp Brannigan!"
2,2,4,MAN,Yeah!
2,2,4,BENDER,"Hey, look, Leela, it's that idiotic windbag you slept with."
2,2,4,LEELA,The Earth is under attack. Can't we just forget about that?
2,2,4,BENDER,Evidently not.
2,2,4,ZAPP,"Call me cocky, but if there's an alien out there I can't kill, I haven't met him and killed him yet. But I can't go it alone. That's why I'm ordering every available ship to report for duty. Anyone without a ship should secure a weapon and fire wildly into the air."
2,2,4,LEELA,"Well, you heard the windbag: We've been drafted. Everyone into the ship."
2,2,4,BENDER,"Whoa, whoa, whoa, whoa, hold on. I refuse to fight. I'm a conscientious objector."
2,2,4,FRY,A what?
2,2,4,BENDER,"You know, a coward."
2,2,4,ZAPP,Since this is an emergency all robots will now have their patriotism circuits activated.
2,2,4,BENDER,"It is every robot's duty to give his life for the good of humanity. Oh, crap!"
2,2,4,ZAPP,"We're all from different cultures here. Some of you are white, some of you are black. You're brown. And you're silver. But I don't care if your skin's red or tan or Chinese. You're all going to have to learn to die together. Am I right, soldier?"
2,2,4,BENDER,"Well actually I-- Sir, yes sir! Sir!"
2,2,4,ZAPP,"Remember, our mission is simple: Destroy all aliens!"
2,2,4,KIF,"Um, uh, not me, sir."
2,2,4,ZAPP,"Oh, yes, right. Nobody destroy Kif ... unless you have to. Oh ho ho! The luscious Captain Leela. This is turning into one very sex-ay struggle for the future of the human race!"
2,2,4,LEELA,"Thanks, but I'm not technically human."
2,2,4,ZAPP,"Right, right. Nobody destroy Leela either."
2,2,4,ZAPP,"The key to victory is discipline, and that means a well-made bed. You will practise until you can make your bed in your sleep."
2,2,4,FRY,You mean while I'm sleeping in it?
