Season,Episode,Scene,Character,Line
5,7,0,FUTURAMA,Episode 508
5,7,0,"""THE WHY OF FRY""","By David X. Cohen Transcribed by Dave, The Neutral Planet"
5,7,0,FRY,Delivery boy Philip J. Fry reporting for duty.
5,7,0,ZOIDBERG,"Dr Zoidberg, soaking in brine."
5,7,0,FRY,"What is the meaning of this? We've got a delivery people, let's move, let's move! Amy? Mission profile? Interesting, interesting. Dr Zoidberg, mission bag?"
5,7,0,ZOIDBERG,Packed and ready sir.
5,7,0,FRY,What's this? This is the same toy surprise I got last time! I can't work under these conditions. And without me there is no mission. I am the mission!
5,7,0,LEELA (SHOUTING),We're back from the mission!
5,7,0,FRY,Wh-what? You went without me?
5,7,0,BENDER (SHOUTING),You were looking up curse words in the dictionary. It seemed like a better use of your time.
5,7,0,FRY,"But, but I'm the delivery boy."
5,7,0,LEELA,"Don't worry, everything went fine."
5,7,0,BENDER,Better than usual!
5,7,0,LEELA,We got medals! Good work team! We really pulled together on this one.
5,7,0,BENDER,Woo-hoo!
5,7,0,FRY,I'm real sorry I missed the mission. I wasn't there and you might have needed me.
5,7,0,BENDER,Nope.
5,7,0,FRY,But if I'd been there I -
5,7,0,BENDER,Nope.
5,7,0,L -,
5,7,0,BENDER,Nope.
5,7,0,FRY,Bender's great.
5,7,0,BENDER,Nope! Ohh!
5,7,0,FRY,"Listen Leela, let me make it up by taking you out to dinner tonight."
5,7,0,LEELA,Nope. I've got a date with Chaz.
5,7,0,FRY,Chaz?
5,7,0,LEELA,I met him at that charity cock fight last week. He's the mayor's aide.
5,7,0,BENDER,"Ooo, you go mutant girl!"
5,7,0,LEELA,I do go! He's a very important man.
5,7,0,FRY,"So? I'm just as important as him. It's just that, the kind of importance I have, it doesn't matter if I...don't do it."
5,7,0,FRY,I'm nobody. There are guys in the background with Mary Worth comics who are more important than me.
5,7,0,BENDER,"Ah, buck up meatloaf. Bender'll take you out tonight and cheer you up. What do you wanna do? And I mean anything. You have the power! Name it an I'm there, you the man!"
5,7,0,FRY,"Um, OK. Let's go bowling."
5,7,0,BENDER,Nah.
5,7,0,ELZAR,Table for two? Step right this way.
5,7,0,CHAZ,"I'm afraid we don't have a reservation but uh, as you can see......I'm the mayor's aide. Table for two please."
5,7,0,ELZAR,
5,7,1,ELZAR,Bam!
5,7,1,CHAZ,It's OK my man. I got you covered on your next health inspection.
5,7,1,ELZAR,"I really appreciate that mister mayor's aide. Here you go, compliments of the house."
5,7,1,LEELA,"Wow, free bread at a restaurant? Is there anything you can't do?"
5,7,1,CHAZ,"I can't fail the mayor, not ever."
5,7,1,FRY,"Oh jeez, better not let Leela see me."
5,7,1,LEELA,"Hey, I hear Fry. Boy am I glad you're here!"
5,7,1,FRY,You are? So things aren't working out with whatshisname?
5,7,1,LEELA,"Actually...they are! Confidentially, I might not make it back to my apartment tonight! Could you walk Nibbler for me?"
5,7,1,FRY,Um..uh...
5,7,1,LEELA,And bring a baggy in case he drops a steamer. Have a great night!
