Season,Episode,Scene,Character,Line
5,4,0,FUTURAMA,Episode 505
5,4,0,"""KIF GETS KNOCKED UP A NOTCH""","By Bill Odenkirk Transcribed by Dave, The Neutral Planet"
5,4,0,AMY,Woohoo! Shman! The Great Rad Spot is mega sweet for mega party-boarding.
5,4,0,FARNSWORTH,Indeed.
5,4,0,AMY,Any calls while I was out?
5,4,0,LEELA,Yeah. You got a telesonic transmission from Kif a couple hours ago.
5,4,0,AMY,My Kiffie called? Kif?
5,4,0,KIF [ON SCREEN],Ooo Amy you're back. Another hour and I would have thought about hanging up.
5,4,0,AMY,Why didn't you just leave a message sweetie?
5,4,0,KIF [ON SCREEN],"Well um, I've left hundreds of messages with your answering machine but you never seem to..."
5,4,0,AMY (SHOUTING),Bender!
5,4,0,BENDER,Not my fault if you don't check me! Messages erased.
5,4,0,KIF [ON SCREEN],"Oh dearest, this long distance relationship is too much to bear......when even an inch seperates us I quiver with misery. So you can imagine how I feel when it's a billion light years."
5,4,1,AMY [ON SCREEN],"Kif, don't cry, or you'll get a tummy ache."
5,4,2,ZAPP [ON SCREEN],"Lieutenant, some things came off me and clogged the drain so if you could......oh ho! What's this?"
5,4,3,ZAPP,"Well well well! Do my eyes believe me or is that my bosomy swan, Leela?"
5,4,3,LEELA [ON SCREEN],Say again. You're breaking up!
5,4,4,FARNSWORTH,Good news everyone. You'll be delivering pain medicine to the hive mind of Nigel
5,4,4,SCRUFFY,Scruffy's rollin' out a large pill!
5,4,4,AMY,You're going to Nigel 7? Kif's on patrol near there! You could drop me off on the way!
5,4,4,FARNSWORTH,We could but we won't! It's a spaceship dammit not a prom limousine! If anyone needs me I'll be in the Angry Dome.
5,4,5,LEELA,"This is a very long trip, so we'll all have to go into hibernative-naptosis to save oxygen."
5,4,5,BENDER,I don't even breathe oxygen!
5,4,6,AMY (WHISPERING),Here I come Kif!
5,4,6,ZAPP,"They jump right out of their pants! Oh what now? Activate glass window. Kif, I'm sensing a very sensual disturbance in the force. Prepare for ship-to-ship intimacy!"
5,4,6,KIF,Yes sir captain!
5,4,8,ZAPP,How 'bout I help you finish that dream you were having about me?
5,4,8,LEELA,
5,4,8,ZAPP,"Uh, let's try that a little lower and a lot softer!"
5,4,8,KIF,Imagine you stowing away and stealing a licenced starship! Oh it's so romantic it gives me the shivvers!
5,4,8,AMY,I don't care how much trouble I get in. I needed to feel my lips pressed against your lipless beak!
5,4,8,KIF,"Oh Amy, I can't stand having a whole universe between us. I've been thinking a lot about this and, well, would you move in with me?"
5,4,8,AMY,Here? But...uh...wouldn't it be crowded?
5,4,8,KIF,"No no, it's really twice the size! You can use the floor and, I'll have the ceiling! See?"
5,4,8,AMY,"Kif! You have so much creativity and niceness, but......I'm not sure if I"
5,4,8,KIF,"Hush! Before you answer, come thither!"
5,4,8,KIF,"This is the Holo-Shed. It can simulate anything you desire, and nothing can hurt you. Except when it malfunctions and the holograms become real."
5,4,8,AMY,"Well, that probably won't happen this time."
5,4,8,KIF,I wanted to show you what life would be like if we were together. Computer: Run program Kif-1.
5,4,8,AMY,This is so beautiful! Spirit! Kif! That's the pony I always wanted but my parents said I had too many ponies already!
5,4,8,KIF,"Yes. I prgorammed it in for you! 4 million lines of BASIC! And, if this isn't the life you want, how 'bout this? Run program Kif-2!"
