Season,Episode,Scene,Character,Line
2,1,0,FUTURAMA,Episode 202
2,1,0,"""MARS UNIVERSITY""","By J. Stewart Burns Transcribed by Dave, The Neutral Planet"
2,1,0,FARNSWORTH,"Good news, everyone. We've got a very special delivery today."
2,1,0,FRY,Who's it going to?
2,1,0,FARNSWORTH,Me.
2,1,0,BENDER,Another job well done.
2,1,0,FARNSWORTH,"No, I need it shipped to my office at Mars University. It's a little experiment that may well win me the Nobel Prize."
2,1,0,LEELA,In what field?
2,1,0,FARNSWORTH,"I don't care, they all pay the same."
2,1,0,FRY,Is it dangerous?
2,1,0,FARNSWORTH,"Oh, my, no. Off we go!"
2,1,0,FRY,Very impressive. Back in the 20th century we had no idea there was a university on Mars.
2,1,0,FARNSWORTH,"Well, in those days Mars was just a dreary, uninhabitable wasteland, uh, much like Utah. But unlike Utah, it was eventually made livable, when the university was founded in 2636."
2,1,0,LEELA,"They planted traditional college foliage: ivy, trees, hemp. Soon the whole planet was terraformed."
2,1,0,FRY,Does that mean it's safe to breathe the air?
2,1,0,FARNSWORTH,Of course.
2,1,0,FARNSWORTH,Over here is Wong Library. It has the largest collection of literature in the Western universe.
2,1,2,BENDER,Hey look. There's a chapter of my old robot fraternity; Epsilon Rho Rho.
2,1,2,LEELA,You went to college?
2,1,2,BENDER,"Of course, I'm a bender. I went to Bending College. I majored in Bending."
2,1,2,FRY,What was your minor?
2,1,2,BENDER,Robo-American Studies.
2,1,2,FRATBOT #1,Are you here to fumigate the moose head?
2,1,2,BENDER,"Uh, no, actually I'm an Epsilon from way back."
2,1,2,FRATBOT #1,"Eh, close enough. C'mon in."
2,1,2,BENDER,Thanks. Here's your finger back.
2,1,3,BENDER,All the coolest robots are in this fraternity.
2,1,3,FRATBOT #2,Mate in 143 moves.
2,1,3,FRATBOT #3,"Oh, poo, you win again!"
2,1,3,BENDER,"Uh-oh, nerds!"
2,1,3,FRATBOT #1,"Allow me to introduce myself. I'm Gearshift, chapter president. This is Oily, and this here is Fatbot."
2,1,3,BENDER,You're all losers. My name's Bender.
2,1,3,OILY,"Bender from Bending State Bender? Wow, you're a legend around here!"
2,1,3,FATBOT,"I heard that in one single night you drank a whole keg, streaked across campus and crammed 58 humans into a phone booth."
