Season,Episode,Scene,Character,Line
3,3,0,FUTURAMA,Episode 304
3,3,0,"""PARASITES LOST""","By Eric Kaplan Transcribed by Dave, The Neutral Planet"
3,3,1,MAN #1 [ON RADIO],"Breaker breaker, this is the Duck. Uh, you wanna back off them hogs?"
3,3,1,MAN #1 [ON RADIO],"Ten-four, five miles or so."
3,3,1,MAN #2 [ON RADIO],"Ten, roger!"
3,3,1,LEELA,"Hmm, I'd better check the fluid levels. We're OK on Coke syrup."
3,3,1,BENDER,"Oh man, come on! Comin' through!"
3,3,3,BENDER,What's that black cracker?
3,3,3,FRY,A tomato.
3,3,3,LEELA,You're not gonna eat a sandwich from a truck stop men's room are you?
3,3,3,FRY,"Eh, what's the worst thing that could happen? Ugh, it's like there's a party in my mouth and everyone's throwing up!"
3,3,3,TRUCKER #1,Looky there! It's one of them things like on our mudflaps!
3,3,3,TRUCKER #2,Yosemite Sam?
3,3,3,SAL,Stands back! I'm gonna puts my moves on her. Whoas!
3,3,3,FRY,That jerk! No one hoots at my captain unless they're prepared to take it to the next level!
3,3,3,LEELA,Fry please. That's sweet but I'd rather not even dignify them with an ass whooping!
3,3,3,SAL,Hey sexy mama! Let's get busy and freaky in that order!
3,3,3,FRY,Hey jumbo! How would you like it if Leela said you were sexy and she wanted to make love with you?
3,3,3,SAL,"Eh, I gots five minutes. She looks pretty good for a truck stop chick!"
3,3,3,FRY,You take that back! She does not look good for a truck stop chick!
3,3,3,SAL,Yeah you're right. She don't gots enough meat for a guy like me.
3,3,3,FRY,She does too! She's loaded with meat! She's got more meat than a cow! Ow!
3,3,3,SAL (LAUGHING),More meat than a cow!
3,3,3,FRY,I can't please Leela no matter what I do! I just want her to like me.
3,3,3,BENDER,Well there's always hope. C'mon we gotta go fix the plasma fusion boiler.
3,3,3,BENDER,Who are you?
3,3,3,SCRUFFY,Scruffy. The janitor.
3,3,3,BENDER,Well why aren't you fixing the boiler?
3,3,3,SCRUFFY,Schedule conflict.
3,3,3,BENDER,There. Fixed forever.
3,3,3,SCRUFFY,Scruffy's gonna die the way he lived. Oh marmalade!
3,3,3,ZOIDBERG,Oh the hypochondriac's back. So what is it this time?
3,3,3,FRY,Well my lead pipe hurts a little?
3,3,3,ZOIDBERG,That's normal. Next patient.
3,3,3,BENDER,He's a witch!
3,3,3,FARNSWORTH,"Fry, did you eat anything unusual recently?"
3,3,3,FRY,No.
3,3,3,LEELA,What about that bathroom egg salad from the truck stop?
