Season,Episode,Scene,Character,Line
4,6,0,FUTURAMA,Episode 407
4,6,0,"""A PHARAOH TO REMEMBER""","By Ron Weiner Transcribed by Dave, The Neutral Planet"
4,6,0,LINDA [ON TV],"Up next, daring daylight robbery at a municipal swimming pool."
4,6,0,BENDER,Ooo! This is it! Turn me up!
4,6,0,LINDA [ON TV],"Earlier today a foul mouthed bandit robbed the municipal pool, making off with the contents of over three lockers."
4,6,0,BENDER,More like three lockers and a sink!
4,6,0,LEELA,Bender? Did you have something to do with this?
4,6,0,HERMES,Holy spitz! He's sportin' skintight speedos!
4,6,0,AMY,They don't leave much to the imagination.
4,6,0,HERMES,Actually on a robot they sorta do.
4,6,0,MORBO [ON TV],One puny human got a look at the robber...
4,6,0,BENDER,Here we go here we go!
4,6,0,MORBO [ON TV],"...describing him as a short, nasty, muscular..."
4,6,0,BENDER,Yeah make me famous big head!
4,6,0,MORBO [ON TV],...Caucasian human male.
4,6,0,BENDER,What?
4,6,0,FRY,Hey! Now what am I supposed to watch and drink all day?
4,6,0,BENDER,"This is an outrage. What's the point of pulling the biggest pool caper ever, if nobody knows you did it?"
4,6,0,FRY,Well there's the material rewards.
4,6,0,BENDER,You mean this junk?
4,6,0,BOY,Wheeee!
4,6,0,BENDER,All I ever wanted was for people to remember my name... it's Bender.
4,6,0,FARNSWORTH,Oh fuff! What's the point in remembering something? You're just going to forget it five seconds later.
4,6,0,BENDER,"It's so unfair. A debonair robot with a zesty in-your-face outlook doomed to obscurity like the rest of you especially Leela! If I died tomorrow, no one would even notice."
4,6,0,SCRUFFY,"Boy, I've never seen him so down - or ever before."
4,6,1,BENDER,How does a nobody like me get famous? I know! Hey look! I'm stuck! But I haven't given up hope! Call a soft news journalist!
4,6,1,WOMAN,You're not stuck.
4,6,1,BENDER,Shut up.
4,6,1,BENDER,Hey everyone do The Bender! This move's called The Bender!
4,6,1,ROLLER-SKATER,"Yo hotwheels, this circle's about free expression, not fascist moves!"
4,6,1,BENDER,A blank wall! Fame is mine!
4,6,1,BENDER,"There, now no one will forget how I lived or my attitude regarding butt."
4,6,1,SAL,Alrights ladies let's flush these artists lofts straights to hell!
4,6,1,BENDER,Nooo!
4,6,1,BENDER,I'm the first one to work. A new low.
4,6,1,ALL,Surprise!
4,6,1,FRY,Happy funeral Bender!
4,6,1,BENDER,A surprise funeral? For me?
4,6,1,FRY,We just wanted to show you that you really will be remembered.
4,6,1,BENDER,Ooo! Cushiony! And a minibar!
