Season,Episode,Scene,Character,Line
2,19,0,FUTURAMA,Episode 220
2,19,0,"""ANTHOLOGY OF INTEREST I""","By Eric Rogers, Ken Keeler & David X. Cohen Transcribed by Dave, The Neutral Planet"
2,19,0,FARNSWORTH,"Good news, everyone! I've invented a device that allows you to operate equipment from great distances. I call it ""the fing-longer"". Observe. And, here we go. There!"
2,19,0,FRY,Ooh!
2,19,0,AMY,Wow!
2,19,0,ZOIDBERG,Ah!
2,19,0,FARNSWORTH,"Pretty long, eh?"
2,19,0,FRY,"Yeah, it's really long. But what did you just turn on with it?"
2,19,0,FARNSWORTH,"Oh, that's just the What-If machine I invented. You pose it a What-If question and it generates a video simulation of what would happen."
2,19,0,FRY,Does it really work?
2,19,0,FARNSWORTH,Of course it works! It's just not very long.
2,19,0,BENDER,"Ooh! Ooh! I wanna aks it a question! As a robot living among humans, I've never really felt accepted at parties or nude beaches. So I've always secretly wondered: What if I was 500-feet tall?"
2,19,0,ZOIDBERG,"Let's watch, shall we?"
2,19,0,BENDER,My work here is done!
2,19,0,FRY,I'm so lonely since I came to the future. Will you be my friend? Ow!
2,19,0,FRY,Who are you?
2,19,0,BENDER,I'm a big robot and I want a big cereal!
2,19,0,FRY,You too? Will you be my friend?
2,19,0,BENDER,"Put it there, pal! I meant your wallet."
2,19,0,BENDER,"Oh, yeah! That calms the shakes. Hey! Aw, quit it1 Come on!"
2,19,0,FRY,"Stop! The robot's not your enemy! He's just a poor, misunderstood--"
2,19,0,ZAPP,Uh--
2,19,0,AMY,"Well, there goes the neighbourhood. There goes another neighbourhood."
2,19,0,HERMES,We're jerked! Nothing can stop a monster that big.
2,19,0,FARNSWORTH,Nothing except and even equally big monster. This is chance to try out my experimental enlarging ray. But we'll need a guinea pig.
2,19,0,ZOIDBERG,What's this? Two meals in one week?
2,19,0,FARNSWORTH,Gotcha!
2,19,0,HERMES,"Oh, yes!"
2,19,0,ZOIDBERG,Friends! Help! A guinea pig tricked me! What?
2,19,1,ZOIDBERG,"So, now Zoidberg is big, huh? That's more like it! Who's intimidating who now, big city? Hello, Mr. Chase Manhattan Bank. Deny my credit card application, will you? Ah, the famed Apollo Theatre. Boo me off stage on open-mike night, huh? I'll show you!"
2,19,1,BENDER,Hey! I called this city. Quit touching my stuff!
2,19,1,ZOIDBERG,Tell it to claw.
2,19,1,BENDER,Bite my colossal metal ass!
2,19,1,ZOIDBERG,Stop!
2,19,1,BENDER,Who wants lobster bisque?
2,19,1,ZOIDBERG,Hmm?
2,19,1,FRY,"Hey, Bender?"
2,19,1,BENDER,Huh?
2,19,1,FRY,Wanna make Shrinky Dinks?
2,19,1,BENDER,Who put this in here?
2,19,1,BENDER,I'll tell you ... with my final breath. I came here with a simple dream: A dream of killing all humans. And this is how it must end? Who's the real 7-billion-ton robot monster here? Not I. Not I.
2,19,1,FRY,"Goodnight, sweet prince."
