Season,Episode,Scene,Character,Line
5,10,0,FUTURAMA,Episode 511
5,10,0,"""THREE HUNDRED BIG BOYS""","By Eric Kaplan Transcribed by Dave, The Neutral Planet"
5,10,0,ANNOUNCER [ON TV],This week in the universe... Dateline Turantulon 6: The brave warriors of Earth under the command of General Major Weeblo Zapp Brannigan have achieved victory over the spider homeworld. And to the victor belong the spoils - one trillion dollars in silken treasure.
5,10,0,ZAPP [ON TV],Mmm!
5,10,0,NIXON [ON TV],"My fellow Earthicans. After meeting with top voodoo economists, I have decided to refund our silk surplus to you, the taxpayers. That's right! I've sent you each 300 buckeroos in the form of a tricky dick fun bill. Knock yourselves out!"
5,10,0,AMY,I'm slightly richer!
5,10,0,BENDER,What to do what to do? One $300 hookerbot or 300 $1 hookerbots?
5,10,0,LEELA,I'm going to swim with the whale! They're the gentle giants of the deep.
5,10,0,FARNSWORTH,I'm well aware of that.
5,10,0,SCRUFFY,Scruffy's gonna get himself one of them $300 haircuts. This ones lost it's pizazz!
5,10,0,ZOIDBERG,"A fortune it is! At last, Zoidberg will live like a rich man!"
5,10,0,NIXON [ON BILL],"Hey, cut it out! Go away! Get away from me!"
5,10,0,AMY,"Shmeesh! It's just 300 bucks, what is that, like a hundred cups of coffee?"
5,10,0,FRY,"That's it! I'm getting a hundred cups of coffee! Starting now. Coffee machine, one cup of coffee please."
5,10,0,NIXON [ON BILL],Smells good!
5,10,0,ZAPP [ON SCREEN],Leela? Are you there?
5,10,0,LEELA,No.
5,10,0,ZAPP [ON SCREEN],Oh yes you are! I'm hereby inviting you and your oddball co-workers to a special reception to display the national silk surplus. I believe you know the heroic space stallion who captured it. Show them my medal Kif.
5,10,0,KIF [ON SCREEN],He rented it with his tax refund.
5,10,0,ZAPP [ON SCREEN],"So Leela, will you have the pleasure."
5,10,0,LEELA,What little there is to be had.
5,10,0,ZAPP [ON SCREEN],Tomorrow night at eight them. Smoochies!
5,10,0,CRACK ADDICT,No cheap crack houses for me no more!
5,10,1,MAN,Very good sir. Shall I pre-warm sir's crack pipe?
5,10,2,AMY,"Oh Kif, it was so romantic of you to rent this peddle plane with your tax rebate. We're like two dandelion seeds wafting on the breeze."
5,10,2,KIF (GASPING),Yes...seeds...wafting.
5,10,2,AMY,I almost feel kinda shallow for blowing my rebate on this cool talking tattoo!
5,10,2,TATTOO,Hey Gordon Gecko! I cost as much as this whole crummy date!
5,10,2,AMY,Shut up! Ow!
5,10,2,FARNSWORTH,As a man it has become too much of a chore for me to clean out my wrinkles each day. Is it true that stem cells may fight the aging process?
5,10,2,GENEWORKS WOMAN,"Well yes, in the same way an infant may fight Muhammed Ali! But -"
5,10,2,FARNSWORTH,One pound of stem cells please.
5,10,2,GENEWORKS WOMAN,Of course any age reversing effects will be purely temporary.
5,10,2,BENDER,"Say buddy, why's this grand cigar so pricy?"
5,10,2,CLERK,"Well, as you can see, it's wrapper is a piece of the original US constitution. It was hand rolled by Queen Elizabeth during her wild years and was buried with George Burns until graverobbing space mushrooms - uh, well you know the rest."
5,10,2,BENDER,Give me 300 bucks worth!
5,10,2,CLERK,No can do.
5,10,2,BENDER,"Oh alright, I'll just take these $300 burglars tools then."
5,10,2,CLERK,Very good sir.
5,10,2,BENDER,"So uh, what time d'you close tonight?"
5,10,2,DWIGHT,Hey pops! Did that tax rebate come?
5,10,2,HERMES,Came and went! You're now the proud owner of Bamboo Boogie Boots! With a warning label this big you know they gotta be fun!
5,10,2,DWIGHT,"But pops, I don't wanna have fun, I wanna be like you. Boring but prudently invested."
5,10,2,HERMES,Babylon's bells! I tallyed almost 300 bananas on this entertainment product. Now you put 'em on and have fun!
5,10,2,DWIGHT (SHOUTING),I don't wanna.
5,10,2,HERMES,Well then I'm gonna put 'em on and make you watch me have fun! See? Fun! Fun! Dwight! Help me!
5,10,2,DWIGHT,I'll save you pops!
5,10,2,FARNSWORTH,Hey! Turn that damn music......up!
5,10,2,HERMES,Isn't this fun?
5,10,2,DWIGHT,No! I wish I had two mommies!
5,10,2,RANDY,"Try these, um, sir."
5,10,2,ZOIDBERG,I ask for rich guy stuff and you give me shiny pebbles? Bah! I bid you adieu!
5,10,2,RANDY,Ow!
5,10,2,LEELA,I'd like a pass to swim with Mushu please.
5,10,2,WHALE BIOLOGIST,Well you asked the right guy! I'm the whale biologist! Though personally I hate whales. Espeically Mushu.
5,10,2,LEELA,Then why'd you become a whale biologist?
5,10,2,WHALE BIOLOGIST,I don't know you well enough to get into that. $300 please. Noon tomorrow. If you're late you only get to tread water in the scallop tank.
5,10,3,FRY,"Uh, I'll have a coffee."
5,10,3,MAN,"Guppy, trout, mermaid or -"
