Season,Episode,Scene,Character,Line
5,0,0,FUTURAMA,Episode 501
5,0,0,"""CRIMES OF THE HOT""","By Aaron Ehasz Transcribed by Dave, The Neutral Planet"
5,0,0,ZOIDBERG,"Hurry up with the water, I'm steaming in my own shell I am, it's that hot it is!"
5,0,0,LEELA,Heyya!
5,0,0,FRY,Man it's hot! How hot is it? It's so hot I poured McDonalds Coffee in my lap to cool off. Jonny Carson said it.
5,0,0,LEELA,"No! Nibbler, don't drink the pool water! It's full of chlorine!"
5,0,0,BENDER,Lightweights! Oh wait - chlorine!
5,0,0,FARNSWORTH,Perhaps this movie will help us take our minds off the heat.
5,0,0,BENDER (JITTERY),Focuuus!
5,0,0,NARRATOR [IN MOVIE],"You're probably wondering why your ice cream went away. Well Suzie, the culprit isn't foreigners, it's global warming!"
5,0,0,SUZIE [IN MOVIE],Gwobal wappa?
5,0,0,MAN [IN MOVIE.],"Uh, yeah! Meet Mr Sunbeam. He comes all the way from the sun to visit Earth."
5,0,0,GAS [IN MOVIE],Not so fast Sunbeam! We're Greenhouse Gases! You ain't going nowhere!
5,0,0,MAN [IN MOVIE],Pretty soon Earth is chock full of sunbeams......their rotting corpses heating our atmosphere.
5,0,0,SUZIE [IN MOVIE],How do we get wid of the gweenhouse grasses?
5,0,0,NARRATOR [IN MOVIE],"Fortunately our handsomest politicians came up with a cheap, last minute way to combat global warming. Ever since 2063 we drop a giant ice cube into the ocean every now and then."
5,0,0,SUZIE [IN MOVIE],Just like Daddy puts in his drink every morning! And then he gets mad.
5,0,0,NARRATOR [IN MOVIE],"Of course, since the greenhouse gases are still building up, it takes more and more ice each time. Thus solving the problem once and for all."
5,0,0,SUZIE [IN MOVIE],But...
5,0,0,LEELA,"Well, we just need one of those big ice cubes. Someone should call the losers who are supposed to deliver it. Hello?"
5,0,0,NIXON [ON SCREEN],President Nixon here. I'm hiring you losers to deliver the ice. And hurry up! I'm sweating like J. Edgar Hoover trying to squeeze into a new girdle!
5,0,0,FARNSWORTH,"You heard the good news everyone! Save the Earth, et cetera et cetera! Bye!"
5,0,0,FRY,Wait! Where do we get the ice?
5,0,0,FARNSWORTH,The wha? Oh Halley's Comet of course. The only sufficient source of ice cubes that don't have bugs in them!
5,0,0,FRY,"Wow! Mining a comet, that sounds fun!"
