Season,Episode,Scene,Character,Line
4,8,0,FUTURAMA,Episode 409
4,8,0,"""FUTURE STOCK""","By Aaron Ehasz Transcribed by Dave, The Neutral Planet"
4,8,0,MAN,"Yes, good thing I noticed the similar shapes."
4,8,1,FARNSWORTH,Ohh!
4,8,1,AMY,There he is!
4,8,1,HATTIE (SHOUTING),Take it off!
4,8,1,FARNSWORTH,Where am I?
4,8,1,HERMES,Move forward. Walk into the light.
4,8,1,FARNSWORTH,"Oh God! I'm dead. Well, no matter. Thank you all for coming. I don't recognise any of you, nor can I recall why I am here. Now without further ado, a film highlighting Planet Express Inc.'s latest fiscal year."
4,8,1,NARRATOR [IN FILM],"Planet Express is on the move. For this young, hip delivery compnay, tomorrow is today and today is yesterday. You heard me. It was a year of soaring profits and significant one time losses."
4,8,1,ZOIDBERG,"I'll not only help you find it, I'll help you do more to it!"
4,8,1,FRY,"Ooo, a bot-mitzvah. Shalom hunger, shalom free food!"
4,8,1,ROBOT #1,No shellfish!
4,8,1,ZOIDBERG,That is so unfair!
4,8,1,PIG,Tell me about it.
4,8,2,FRY,So what's the deal? You guys don't believe in Robot Jesus?
4,8,2,ROBOT #2,We believe he was built and that he was a very well programmed robot but he wasn't our Messiah.
4,8,3,NARRATOR [IN FILM],"And so our company flames onwards. Planet Express: Limitless potential, boundless horizons, the unstoppable juggernaut of the corporate universe."
4,8,3,HERMES,It's been a terrible year people. The company is on the verge of bankruptcy.
4,8,3,LEELA,But the movie -
4,8,3,HERMES,Was a substantial loss for the company. The blue slice represent s the money we earned from shipping packages while the green slice represents an $8 bank error in our favour.
4,8,3,LEELA,This toads the wet sprocket. What about our thousands of shares of stock?
4,8,3,HERMES,Worthless.
4,8,3,BENDER (SHOUTING),I'll kill you!
4,8,3,HATTIE,I own one share of Planet kajiggers so I'm entitled to some answers. Question 1: Why does no one visit me in my home?
4,8,3,FARNSWORTH,'Cause your apartment smells like Polygrip and cat pee.
4,8,3,FRY,This is perfect for me.
