Season,Episode,Scene,Character,Line
0,0,513,SAYID,Sixteen years.
0,0,513,SAWYER,What?
0,0,513,SAYID,Sixteen years. Five months. And nine days. That's the count.
0,0,513,CHARLIE,The count? What -- ?
0,0,513,BOONE,"You wanna give us a minute here, man? 'Cause this is --"
0,0,513,SAYID,"The message. The iterations. It's a distress call. A mayday. A plea for help. And if the counter's right, it's been playing... over and over for sixteen years."
0,0,514,BOONE,Someone else was stranded here?
0,0,514,KATE,Maybe someone came for them...
0,0,514,SAWYER,"If someone came, why's it still playing?"
0,0,515,CHARLIE,Guys -- where are we?
0,0,22,KOREAN MAN,
0,0,26,CLAIRE,-- I'm having contractions--
0,0,27,JACK,-- that's not ideal... how many months pregnant are you--?
0,0,27,CLAIRE,-- almost eight months--
0,0,27,JACK CLAIRE,"-- how far apart are they--? -- I don't know, a few of 'em just happened--"
0,0,31,JACK CLAIRE,"-- listen to me-- listen to do you understand? But you -- there-- God, that's a big need to lie absolutely st-- one--"
0,0,31,JACK,-- okay --
0,0,32,HURLEY JACK,"-- the-- the plane crashed-- Yeah, I know -- get over here!"
0,0,33,JACK (CONT'D) HURLEY,"-- I need you to get this -- okay-- okay-- woman away from these fumes! -- you gotta be kidding me -- Take her over there! -- Then stay with her! Don't let her move! If her contractions occur closer than three minutes apart, call out for me!"
0,0,33,JACK (CONT'D),I'll be back soon.
0,0,33,CLAIRE,-- thank you--
0,0,34,HURLEY,"-- hey, what's your name?!"
0,0,35,JACK,Jack!
0,0,36,CLAIRE,-- I'm sorry --
0,0,37,HURLEY,-- don't be sorry -- this wasn't your fault--
0,0,38,JACK BOONE,-- stop -- her head's not tilted far back enough -- -- are you sure? I'm a you're blowing air into her lifeguard! I'm licensed! stomach-- -- you seriously need to think about giving back that license --
0,0,39,BOONE,That's exactly what I was doing!
0,0,41,BOONE JACK,"-- hey man, she's still not -- yeah, good idea -- you go Maybe we need to do one of get me a pen! those hole things -- where you stick a pen in her throat?"
0,0,43,JACK,-- come on! Come on!
0,0,47,HURLEY,You -- you said don't move!
0,0,50,JACK (CONT'D),-- you okay?
0,0,51,JACK (CONT'D),Stay with her.
0,0,51,HURLEY,"Dude, I'm not goin' anywhere."
0,0,57,BOONE,-- I didn't know which one would work best.
0,0,58,JACK,... they're all good. Thanks...
0,0,61,CHARLIE SAWYER,"-- you, uh... s'cuse me, ya -- you sure you want me to sure you should be smoking--? shove my foot up your ass?"
0,0,62,CHARLIE,"Okay. Excellent, just... thought I'd raise it."
0,0,63,CHARLIE (CONT'D),-- mind if I... bum one then? Thanks...
0,0,71,JACK,Excuse me!
0,0,72,JACK (CONT'D),D'y'ever use a needle?
0,0,73,KATE,... d-- what?
0,0,73,JACK,Have you ever patched up a pair of jeans?
0,0,73,KATE,... I... I made the drapes in my apartment--?
0,0,73,JACK,That's fantastic -- d'you have a second? I need a little help.
0,0,74,KATE,... help with what?
0,0,75,JACK,This.
