Season,Episode,Scene,Character,Line
0,7,21,CLAIRE,Wh -- what's happening?
0,7,21,LOCKE,You know what's happening.
0,7,22,CLAIRE,I don't understand -- Why are you...?
0,7,23,LOCKE,"He was your responsibility. But you gave him away, Claire."
0,7,24,LOCKE (CONT'D),Everyone pays the price now.
0,7,46,CHARLIE,Claire? Claire!?!
0,7,47,CHARLIE (CONT'D),Claire -- Stop! It's me -- It's Charlie -- It's okay!
0,7,48,SUN MICHAEL,I think it's Claire. What's going on?
0,7,48,HURLEY JIN,Is she okay? Is it the baby?
0,7,49,CHARLIE (CONT'D),Claire. Listen to me --
0,7,50,CHARLIE (CONT'D),It's okay. You were dreaming -- sleepwalking...
0,7,52,CHARLIE (CONT'D),Claire -- What happened...?
0,7,56,JACK,Must've been a hell of a nightmare.
0,7,56,CLAIRE,Who says it was a nightmare?
0,7,57,JACK,"I'd say when someone makes fist so tight they dig their fingernails a quarter inch into their palms, they're not dreaming about pony rides. Y'ever sleepwalk before?"
0,7,57,CLAIRE,No. I mean I don't think so-- I mean how would I know?
0,7,57,JACK,"It'd get back to you. I had a girlfriend once, told me I talked in my sleep."
0,7,57,CLAIRE,What'd you say?
0,7,57,JACK,"Don't know. Whatever it was, she didn't like it."
0,7,58,JACK (CONT'D),How was your OBgyn -- in Sydney?
0,7,58,CLAIRE,Good. She's good.
0,7,58,JACK,She was okay with letting you fly in your third trimester?
0,7,59,CLAIRE,I had a checkup the week before... she said it would be okay.
0,7,59,JACK,Ultrasound cool?
0,7,59,CLAIRE,Yeah. Very healthy.
0,7,59,JACK,How've you been feeling?
0,7,59,CLAIRE,My back hurts. Probably from sleeping on the ground. I get dizzy when I stand up too fast. And I have to pee all the time.
0,7,59,JACK,Eating enough?
0,7,59,CLAIRE,"Boar N' Bananas, yeah."
0,7,59,JACK,How many weeks in are you? ... what was the date you found out you were pregnant?
0,7,62,THOMAS CLAIRE,"-- is it pink? -- I don't know yet! -- Did you pee on it? -- Yes! Gimme a second-- -- maybe you didn't use it right -- -- I can pee on a wand, -- what color is it? Thomas-- -- how long has it been? -- sixty-six seconds..."
0,7,63,THOMAS CLAIRE,-- oh God-- -- shh.
0,7,64,THOMAS CLAIRE,"-- okay, it's definitely two-- two lines-- -- two pink lines?"
0,7,64,THOMAS,"Pink? No-- these are, like, red..."
0,7,64,CLAIRE,... they're pink.
0,7,64,THOMAS,-- these? That's...
0,7,65,THOMAS (CONT'D) CLAIRE,"Okay, first of all, these tests are not always -- Thomas... accurate."
0,7,65,THOMAS (CONT'D),"No, come on: my uncle thought he had testicular cancer -- remember that?!"
0,7,65,CLAIRE,He did! He's dead!
0,7,65,THOMAS,"No, it was a-- a-- wrong, a bad diagnosis! This thing doesn't mean for sure that you're pregnant -- we should go get another one--"
0,7,65,CLAIRE,"I'm six weeks late. Six weeks. That never happens. I'm pregnant. ... so, um..."
