Season,Episode,Scene,Character,Line
0,1,17,MICHAEL,"Walt, ya gotta keep that dog quiet."
0,1,17,WALT,"I dunno what's the matter with him. C'mon, Vincent-- Cut it out..."
0,1,18,MICHAEL,Sorry...
0,1,21,KATE,What is it?
0,1,23,CLAIRE,Somebody's in there.
0,1,23,SAYID,Everybody in there's dead.
0,1,23,JACK,Sawyer.
0,1,23,SAWYER (O.S.),"Standing right behind you, jackass."
0,1,24,KATE,Jack...?
0,1,28,SAWYER,How `bout I shed a little light on--
0,1,32,JACK,Run.
0,1,33,JACK,No!
0,1,36,HURLEY,"Aww crud, now what?"
0,1,37,JIN,Stay down.
0,1,39,CHARLIE,Hey-- Oww!
0,1,43,SAYID,It's alright! They're gone!
0,1,44,BOONE,You okay?
0,1,44,SHANNON,"Yeah. Way to go, Ace."
0,1,45,CHARLIE,What the bloody hell was it?
0,1,46,LOCKE,Boars.
0,1,46,JACK,We have to get rid of the bodies.
0,1,47,CHARLIE,"What, bury them? There's a whole bunch in there--"
0,1,47,SAYID,More than twenty. Digging will be difficult without shovels or--
0,1,47,JACK,Not bury. We have to burn them.
0,1,48,JACK (CONT'D),What?
0,1,48,KATE JACK,"They're people. -- I know they're people, Kate..."
0,1,48,SAYID,Burning the remains... They deserve better than--
0,1,48,JACK,"Than what? Getting eaten by wild animals? `Cause that's what's gonna happen. Any bodies we bury won't stay buried for long. Look, I know it seems harsh. But that fuselage, in the sun, it's not about what they deserve... They're gone. And we're not."
0,1,49,SAYID,"What you say may be true. But it's not right. For us to decide how these people are laid to rest, with no regard to their own wishes -- their religions-"
0,1,49,JACK,We don't have time to sort out everybody's God.
0,1,49,CHARLIE,"Really? Last I heard, we're positively made of time."
0,1,49,KATE CHARLIE,Charlie... -- What? I'm just saying...
0,1,49,JACK,"Hey, I'm not happy about it either. But the plane crashed a thousand miles off-course. They're looking for us in the wrong place. If they're even still looking. It's been four days. Nobody's coming."
0,1,50,JACK (CONT'D),"In the morning, we need everybody to start collecting wood... Dried brush... We're going in turn that fuselage into a furnace."
0,1,50,KATE,"Crematorium, you mean."
0,1,51,JACK,We'll wait until the sun goes down tomorrow night to set the fire.
0,1,52,CHARLIE,"If he's so eager to get this done, why're we waiting `til..."
0,1,52,KATE,He's hoping somebody'll see it.
0,1,56,KATE (O.S.),Guess I'm not the only one who didn't sleep last night.
0,1,57,SAYID,There are better uses for my time than collecting firewood.
0,1,57,KATE,You don't agree with Jack.
0,1,58,KATE (CONT'D),What're you making?
0,1,58,SAYID,Too soon to talk about. Not sure if it'll even work.
0,1,58,KATE,"You're trying to pick up the signal, aren't you? The one we heard on the transceiver."
0,1,59,SAYID,"If the French woman's transmissions have truly been playing on a loop for sixteen years, then there must be a power source on this island. A significant one."
0,1,59,KATE,You can find it?
0,1,59,SAYID,"Hypothetically... yes. I'm making an antenna, of sorts. With a few of these mounted at different points on the island, I may be able to use the transceiver to triangulate the signal. Find out where it's coming from."
0,1,59,KATE,What can I do to help?
0,1,59,SAYID,This is only a prototype. Testing it now may be premature...
0,1,59,KATE,Then it's a good thing I test well.
0,1,60,SAYID,Appears you're as anxious to get off this island as I am.
0,1,64,MICHAEL,"Where you going, man?"
0,1,64,WALT,Nowhere.
0,1,65,WALT (CONT'D),I just thought... I wanted to go see what Mr. Locke's doing.
0,1,65,MICHAEL,"How `bout you help your dad with the wood, okay? I'm sure Mr. Locke doesn't want a kid hanging around him all day, anyway."
0,1,66,WALT,At least he talks to me.
0,1,67,MICHAEL,Okay. Let's talk then. What you wanna talk about?
0,1,67,WALT,Forget it.
0,1,70,CLAIRE,Excuse me. Doctor...?
0,1,70,JACK,"Jack. Claire, right? How's the...?"
0,1,70,CLAIRE,Good. He's good. I think maybe you should see this.
0,1,71,CLAIRE (CONT'D),Somebody found it. In there. They're collecting belongings.
0,1,72,CLAIRE (CONT'D),"They're weeding plans. ""Steve and Kristen's."" They were on the plane. Sitting a couple of rows behind me. I remember `cause... They looked... so happy."
0,1,73,JACK,
0,1,73,CLAIRE,"I thought... Well, some of us were wondering if maybe we should do some kind of... thing. Like a memorial service or something. You could lead it..."
0,1,73,JACK,"Uh, no, I don't think..."
0,1,73,CLAIRE,It's just a few words. Or maybe we could just read off names. From the passports or driver's licenses--
0,1,74,JACK,Look -- It's not my thing.
0,1,75,CLAIRE,Oh. Okay. Then... maybe I could do it.
0,1,75,JACK,Yeah. Sounds fine. Whatever everybody wants.
0,1,78,BOONE,Hi.
0,1,82,BOONE,That woman's still sitting out there.
0,1,82,SHANNON,Uh huh.
0,1,82,BOONE,Her husband was on the plane. In the back.
0,1,82,SHANNON,Great.
0,1,82,BOONE,Are you even listening to me?
0,1,82,SHANNON,"What's a four-letter word for ""I don't care?"""
0,1,82,BOONE,"She hasn't moved from that spot since yesterday, Shannon. Somebody should go talk to her."
0,1,82,SHANNON,"I nominate you. Taking care of the whole freakin' world, one person at a time."
0,1,82,BOONE SHANNON,Not the whole world. Just my -- Who was doing just fine sister-- until you came along.
0,1,82,BOONE,"Yeah! You had it all together. That's why I had to fly seven thousand miles to rescue your ass. Face it, Shannon. You'd be lost without me."
0,1,82,SHANNON,Correction. I am lost with you.
0,1,83,BOONE,"Yeah, well, at least you know you won't starve with me to take care of you."
0,1,83,SHANNON BOONE,I'm not gonna starve... -- Yeah? What're you gonna eat?
0,1,83,SHANNON,Ocean's full of fish.
0,1,83,BOONE,"Hate to break it to you, but the ocean's not gonna take your gold card. And now Shannon finally puts down her magazine. It's ON --"
0,1,83,SHANNON,You don't think I can catch a fish?
0,1,85,HURLEY SAWYER,"-- hand `em over -- There's -- How `bout `no' -- other people here, or don't Well, maybe if one of us you give a crap -- didn't eat more than his fair That's bull and you know it -- share, wouldn't be a shortage Dude, what's your Problem?! -- Hey, I'm peachy, pork-pie. Not happy unless you're You're the one-- screwing over--"
0,1,86,BOONE,"Okay, guys, knock it off. C'mon --"
0,1,86,SAWYER,"Stay outta this, Metro--"
0,1,86,JACK (O.S.),What's going on?
0,1,87,HURLEY,Jethro here's hoarding the last bags of peanuts.
0,1,87,SAWYER,It's my own stash. Found `em in there.
0,1,87,JACK,What about the rest of the food?
0,1,87,HURLEY,"There is no rest of the food, dude. It's gone. We kinda... ate it all."
0,1,88,JACK SAYID,"Okay, everybody calm down... -- We can find food. There are plenty of things on this island to sustain us. ON SAWYER, who casually leans against a row of detached airplane seats."
0,1,88,SAWYER,"Oh yeah? And exactly how are we gonna get this... sustenance? THWACK! A good-sized knife suddenly imbeds itself in the empty seat next to Sawyer. He flinches back, startled."
0,1,89,LOCKE,We hunt.
0,1,90,KATE,How'd you get that knife on the plane?
0,1,91,LOCKE,"I checked it. Jack PULLS the knife out of the seat. For a second we think he might keep it... but instead, he offers it to Locke, hilt out. Sizing up this guy for the first time --"
0,1,91,JACK,"Either you've got good aim... Or bad aim, Mr...?"
0,1,91,MICHAEL,Locke. His name's Locke.
0,1,91,JACK,"Okay. So what is it we're hunting, Mr. Locke?"
0,1,92,LOCKE,"We know there are wild boar on the island. Razorbacks by the look of them. The ones who came into camp last night were piglets... A hundred, hundred and fifty pounds each. That means there's a mother nearby. A two-hundred and fifty pound rat with scimitar-like tusks and a surly disposition, who'd love nothing more than to eviscerate anything that comes near her..."
0,1,93,LOCKE (CONT'D),"... Boars' usual mode of attack are to circle around their prey, charge from behind. So I figure it'll take at least three of us to flank one of the piglets, distract it just long enough for me to pin it... and slit its throat. Everyone stares at him, stunned for a moment. Then Sawyer turns to Jack --"
0,1,93,SAWYER,And you gave him his knife back.
0,1,93,JACK,If you've got a better idea...
0,1,93,SAWYER,Better than three of y'all wandering into the magic forest to bag us a hunk `o ham armed with one l'il bitty knife? Hell no! That's the best idea I ever heard!
0,1,96,HURLEY,Who is this guy?
0,1,97,LOCKE,Yes?
0,1,97,CLIPPED VOICE (V.O.),"Col. Locke, is this line secure?"
0,1,98,LOCKE,"Line secure, GL-12. Go ahead."
0,1,98,CLIPPED VOICE (V.O.),Target area is acquired. Maneuvers are a go for thirteen hundred hours. Repeat -- we are a go.
0,1,98,LOCKE,Roger that. We'll convene at the usual rendezvous point at --
0,1,98,RANDY (O.S.),Locke!
0,1,101,RANDY (CONT'D),I told you. I need those TPS reports finished by noon today. Not twelve-thirty. Not twelve- fifteen. Noon!
0,1,102,LOCKE,"I heard you the first time, Randy."
0,1,103,RANDY,And no personal calls during office hours. Colonel.
0,1,106,JACK (O.S.),"So you're hunting boars now, huh?"
0,1,107,KATE,Who says this is my first time boar- hunting.
0,1,107,JACK,"Uh huh. Tell me something -- How come anytime there's a hike into the Heart of Darkness, you sign up? You know what's in there."
0,1,107,KATE,"Actually, I don't."
0,1,108,KATE (CONT'D),"But at least I've got some experience, right?"
0,1,110,JACK,What's your feel on our new friend?
0,1,110,KATE,Seems to know what he's doing.
0,1,110,JACK,"Call me paranoid, but anyone who packs a suitcase full of knives..."
0,1,110,KATE,"If I didn't know better, I'd say you were worried about me, Jack."
0,1,111,JACK,"If I didn't know better, I'd say you've got a problem staying in one place very long, Kate. So you wanna tell me why you're really going?"
0,1,112,KATE,Sayid gave me this so he can triangulate the distress signal we heard -- Find the source.
0,1,112,JACK,This isn't about boars.
0,1,113,KATE,What can I say? I'm a vegetarian.
0,1,115,WALT,But why can't I come?
0,1,115,MICHAEL,Because I said so --
0,1,116,MICHAEL (CONT'D),"Uh, hi. I'm, uh, Michael. Mi- chael. My name."
0,1,116,SUN,Sun.
0,1,117,MICHAEL,"""Sun."" Sun... That's-- that's nice. Uh, listen, Sun... I'm... I... am going off... off... away... to hunt... And I was wondering... if you... you could keep an eye on my boy... Walt... Y'know... Watch him for me... Until I get back..."
0,1,118,SUN,I will gladly look after your son.
0,1,118,MICHAEL,"Sorry... I don't understand Japanese, but -- You're cool with this, right?"
0,1,118,SUN,Yes. And I'm Korean.
0,1,118,WALT,I don't need a baby-sitter...
0,1,118,MICHAEL,"C'mon, man. Vincent needs you here, okay?"
0,1,119,MICHAEL (CONT'D),And cheer up. This'll give me a chance to get to know your friend Mr. Locke a little better.
0,1,120,SUN,Try not to worry about your father. He will be all right.
0,1,120,WALT,"Yeah, whatever."
0,1,123,SHANNON,Hi.
0,1,123,CHARLIE,"Uh, hello. Shannon, right?"
0,1,123,SHANNON,Yeah. You doing anything right now?
0,1,123,CHARLIE,"Oh, um... N-no, not really. At the, uh..."
0,1,124,CHARLIE (CONT'D),What are you doing now?
0,1,124,SHANNON,I was just gonna take a walk. Wanna come?
0,1,124,CHARLIE,Er. Yeah. Sure.
