Season,Episode,Scene,Character,Line
0,9,2,HURLEY,So... Jack.
0,9,2,JACK,So... Hurley.
0,9,2,HURLEY,Something... kinda important I been meaning to ask ya about... Anything I tell you... it's Doctor/Patient stuff -- confidential right?
0,9,3,HURLEY (CONT'D),Okay -- Thing is? I haven't really been feeling too great...
0,9,3,JACK,What's the matter?
0,9,3,HURLEY,It's sort of like... my stomach? I've got some major... digestive problems...
0,9,4,JACK,What have you been eating?
0,9,4,HURLEY,Just some bananas... mangos... papayas... guavas... passion fruit... coconut... ...and some of those weird star fruit from up on the hill. Someone said they were good for digestion. But lemme tell ya... they lied.
0,9,4,JACK,It might help if you had some more protein in your diet.
0,9,4,HURLEY,"Dude... What can I do? There's no boar. No boar, no protein."
0,9,4,JACK,You can eat fish. Jin's catching a lot of `em.
0,9,4,HURLEY,That guy has it in for me. No way.
0,9,5,JACK,"C'mon, Hurley --"
0,9,5,HURLEY,I'm not kidding. He offered me something to eat right after we -- you know -- got here. The thing with the spikes.
0,9,5,JACK,Sea urchin.
0,9,5,HURLEY,"Yeah, sea urchin. I turn him down and it's like I soiled his family honor or something. He hasn't looked me in the eye since. Guy holds some kinda serious grudge."
0,9,6,JACK,"You're not eating those, are you...?"
0,9,6,HURLEY,Dude. These are not for eating.
0,9,7,HURLEY (CONT'D),Excuse me.
0,9,11,KATE,"I see you there, y'know."
0,9,12,JACK,I wasn't hiding.
0,9,13,JACK (CONT'D),I just didn't want to disturb you from doing... whatever it is you're doing...
0,9,13,KATE,It's not like it's a secret.
0,9,13,JACK,Hard to tell with you.
0,9,14,JACK (CONT'D),"Oh, gross little greyish yellow things."
0,9,14,KATE,Passion fruit seeds.
0,9,14,JACK,What are those for?
0,9,14,KATE,I'll show you... if you wanna see.
0,9,15,KATE (CONT'D),Follow me...
0,9,17,JACK,Please tell me you found a coffee bar.
0,9,17,KATE,Not quite.
0,9,20,JACK,Wow... When did you do this?
0,9,20,KATE,I didn't. It's all Sun. I wandered into this place yesterday when I was out picking fruit.
0,9,20,JACK,This is beautiful. It's great.
0,9,20,KATE,She's got herbs and some lowgrowing stuff over here. And she's... starting a grove over there...
0,9,22,JACK,"This is smart. With the boar running out, we're gonna need all the food we can get."
0,9,22,KATE,Maybe it's not running out.
0,9,22,JACK,What do you mean?
0,9,22,KATE,Maybe Locke's just decided not to catch `em for us anymore.
0,9,23,JACK,Why would he do that?
0,9,23,KATE,"Lotta mouths to feed. If the boar's thinning out, why should he feed everyone else at his own expense."
0,9,24,JACK,"You've got yourself some trust issues there, don't you, Kate?"
0,9,25,KATE,"Yup. And in a few weeks, I'll have trust issues and lettuce."
0,9,27,BOONE,I think it's cement.
0,9,29,BOONE (CONT'D),What is that?
0,9,29,LOCKE,Hmmm?
0,9,29,BOONE,In the bowl? What is that stuff?
0,9,29,LOCKE,It's for later.
0,9,30,BOONE,So... not to be difficult or anything but... we've been coming out here for two days and... just staring at this thing. I don't get what we're supposed to be doing.
0,9,30,LOCKE,Ludovico Buonaratti.
0,9,30,BOONE,What?
0,9,30,LOCKE,Michelangelo's father. He was a wealthy man who had no understanding of the divinity in his son. So he beat him. No child of his was going to use his hands for a living. So Michelangelo learned not to use his hands.
0,9,31,LOCKE (CONT'D),"Years later, a visiting prince came into Michelangelo's studio to find the Master staring at a single eighteen foot block of marble. The rumors he had heard were true -- that Michelangelo had come in every day for the past four months, stared at the marble, then gone home for supper. So the prince"
0,9,33,LOCKE (CONT'D),Three years later that marble block was the statue of David.
0,9,34,BOONE,"...you're not... we're not gonna stare at this thing for four months, are we? How are we gonna open it?"
0,9,35,LOCKE,That's what we need to figure out. That's why we're sitting here.
0,9,36,LOCKE (CONT'D),Because... how do you open a hatch that has no handle. No latch. No discernible way of opening it?
0,9,37,BOONE,Maybe we should just knock.
0,9,40,BRYAN,Yeah?
0,9,40,BOONE,I'm looking for Shannon...
0,9,40,BRYAN,And you are?
0,9,40,BOONE,Her brother.
0,9,41,SHANNON,Boone...?
0,9,42,BOONE,Shannon? What's going on...?
0,9,42,SHANNON,What do you mean?
0,9,43,SHANNON (CONT'D),What are you doing here?
0,9,44,BOONE,"Fifteen hours. I was on a plane for fifteen hours. ""Good to see"
0,9,44,BOONE (CONT'D),"you"", ""happy you're here"". How about something like that?"
0,9,44,SHANNON BOONE,I'm just surprised -- You're surprised? How are you -- You told me to --
0,9,45,SHANNON,"Listen, this isn't the best time. Bryan and I, we're on our way out to meet some friends, and we're already like forty-five minutes late..."
0,9,46,SHANNON (CONT'D),Why don't you call me tomorrow?
0,9,47,SHANNON (CONT'D),Please.
0,9,48,BOONE,...'kay. Enjoy your dinner.
0,9,49,HURLEY,"Jin! Yo, Jin! Alto!"
0,9,50,HURLEY (CONT'D),Look. I know you don't like me. `Cause of that sea urchin thing.
0,9,51,HURLEY (CONT'D),"And that's okay, dude. Because I'm not asking for favors or anything. I just need to know -- where do you get the fish? Just point me in the right direction. I'll take care of my own business, with my own tools."
0,9,53,JIN,I have no time for amateurs. Just stay out of my way. Beat.
0,9,53,HURLEY,"You just said something mean, didn't you?"
0,9,55,BOONE,We've got to tell them.
0,9,55,LOCKE,Tell them what?
0,9,55,BOONE,
0,9,57,BOONE (CONT'D),They aren't going to keep believing we're out here hunting if we never come back with anything.
0,9,57,LOCKE,They're not ready.
0,9,57,BOONE,But -- I mean -- why not?
0,9,57,LOCKE,Because they won't understand it.
0,9,57,BOONE,...I'm not sure I understand it.
0,9,57,LOCKE,That's the problem.
0,9,58,BOONE,"Look, at least I need to say something to Shannon."
0,9,58,LOCKE,Why?
0,9,58,BOONE LOCKE,"What do you mean ""why?"" She's my -- -- Why do you care about her so much?"
