Season,Episode,Scene,Character,Line
0,137,0,STARGATE SG1,Episode 707
0,137,0,"""ENEMY MINE""",By Peter DeLuise
0,137,1,EDWARDS,God...three months on this rock and I still can't get a decent cup of coffee.
0,137,1,LORNE,"Core sample analysis still coming in, but so far...highest concentration is 2.3 parts per million."
0,137,1,EDWARDS,"2.3 parts... Major Lorne, we need enough naquadah to manufacture 303s. You know how big a battle cruiser is?"
0,137,1,LORNE,"It's pretty big, sir."
0,137,1,EDWARDS,"Hmm...if we start mining these deposits right now, today, your great- grandchildren are still gonna be trying to pull out enough ore just to make one."
0,137,2,MENARD,Colonel Edwards?
0,137,2,EDWARDS,Menard...
0,137,2,MENARD,"You're gonna want to see this, sir. Latest sample analysis shows a concentration fifty times higher than anything we've seen so far... and-and it's increasing as we go deeper. This could be the one, sir."
0,137,2,EDWARDS,"Yeah. If this pans out, your great- grandchildren might just be off the hook."
0,137,2,LORNE,"Yes, sir."
0,137,4,MENARD,Colonel Edwards?
0,137,4,EDWARDS,"I'm glad you're here, Jack. We're not trained for search and rescue. And Ritter's been missing now for three hours."
0,137,4,O'NEILL,I assume he's got a compass and a radio?
0,137,4,LORNE,The planet has peculiar electromagnetic properties which make a compass useless and severely limit the range of our radios.
0,137,4,EDWARDS,"He's a good man and we need him back. Especially now, we think we may have discovered a significant deposit of naquadah."
0,137,4,TEAL'C,How significant?
0,137,4,LORNE,"Well, we won't know that until we complete our analysis."
0,137,4,EDWARDS,The Pentagon wants battle cruisers and F-302s. We find the rocks.
0,137,4,O'NEILL,And we find the rock...finders.
0,137,4,EDWARDS,There you have it. Uhm...Major Lorne will show you where Ritter was last seen...
0,137,4,LORNE,"Yes, sir. If you'll follow me..."
0,137,5,JACKSON,What's this?
0,137,6,JACKSON,Artifacts?
0,137,6,LORNE,Yes.
0,137,6,JACKSON,You found all this and you-you didn't contact me?
0,137,6,LORNE,We were going to...
0,137,6,JACKSON,They've been moved.
0,137,6,LORNE,"Well, the were in the way."
0,137,7,O'NEILL,Daniel...go to your happy place.
0,137,8,O'NEILL,Go.
0,137,9,LORNE,"Lt. Ritter was recording elevations and mapping the surrounding. When he didn't' show up for chow, we got worried and went out looking for him, sir. Uh...sent up a couple of flares...hoped he'd see 'em, get his bearings..."
0,137,9,O'NEILL,Is it normal for guys to wander away from camp?
0,137,9,LORNE,"Well, he might have been placing markers...you know, multiple sightings, some up to half a mile...you get turned around."
0,137,10,O'NEILL,Teal'c?
0,137,10,TEAL'C,"The ground is extremely firm, O'Neill."
0,137,10,O'NEILL,No tracks?
0,137,10,TEAL'C,"Not in the immediate area. However, there is considerable damage to the underbrush moving off in several different directions."
0,137,11,JACKSON,"Jack, come in."
0,137,11,O'NEILL,Yeah. Go ahead.
