Season,Episode,Scene,Character,Line
0,0,0,STARGATE SG1,Episode 101
0,0,0,"""CHILDREN OF THE GODS""",By Jonathan Glassner & Brad Wright The opening scene starts in the gateroom. The gate is covered and in a corner of the room a group of four military personnel are playing a game of cards.
0,0,0,AIRMAN,"Oh, man, this hand's as lousy as this detail. All right, everybody in or out."
0,0,1,AIRMAN,"Seven to the deuce, nothing there, boss on the eight, nothing happening, queen to the king, possible straight going there, eight on the eight, and the jack gets a box. Eight's open."
0,0,1,FEMALE,Aren't you guys afraid of an officer coming down here or something?
0,0,1,OFFICER,Trust me. Nobody ever comes down here but us.
0,0,2,FEMALE,Does that thing always do that?
0,0,2,AIRMAN,Do what?
0,0,2,WOMAN,Whatever it is under the tarp! I just saw it move or do something!
0,0,2,AIRMAN,Probably the only thing it ever did was cost money.
0,0,2,AIRMAN,"Yeah, it looks like they ran out of that. Been shipping personnel out of here for months."
0,0,2,FEMALE,"I'm telling you, that thing is moving!"
0,0,2,OFFICER,"If you don't have the straight, just fold."
0,0,2,AIRMAN,Can we take that as a fold?
0,0,3,FEMALE,I take it this has never happened before?
0,0,4,APOPHIS,Jaffa Kree!
0,0,5,APOPHIS,Teal'c! Kree!
0,0,5,WOMAN,Get off me!
0,0,6,OFFICER,Let her go!
0,0,6,APOPHIS,Kree Jaffa!
0,0,6,SOLDIER,Ninety five down here! We need.. The soldier is shot in the back
0,0,6,APOPHIS,K'on! A'nsi
0,0,7,OFFICER,"Sir , there's a ladder over here."
0,0,8,SAMUELS,Colonel Jack O'Neill?
0,0,8,JACK,Retired.
0,0,8,SAMUELS,I'm Major Samuels.
0,0,8,JACK,Air Force?
0,0,8,SAMUELS,"Yes, sir. I'm the General's executive officer."
0,0,8,JACK,"A little piece of advice, Major? Get re-assed to NASA. That's where all the action's gonna be. Out there."
0,0,8,SAMUELS,"I'm under orders to bring you to General Hammond, sir."
0,0,8,JACK,Never heard of him.
0,0,8,SAMUELS,He replaced General West. He says it's important. Has to do with the Stargate.
0,0,9,OFFICER,"We have to take a second elevator the rest of the way, sir. It's a long way down."
0,0,9,JACK,I've been here before.
0,0,9,OFFICER,Ah. Of course.
0,0,9,SAMUELS,"This way, sir."
0,0,10,HAMMOND,Come.
0,0,10,SAMUELS,"General Hammond, Colonel Jack O'Neill."
0,0,10,JACK,Retired.
0,0,10,HAMMOND,I can see that. Me? I'm on my last tour.Time to start getting my thoughts together. Maybe write a book. You ever think about writing a book about your exploits in the line of duty Colonel?
0,0,10,JACK,"Thought about it. But then I'd have to shoot anyone who actually read it. That's a joke, sir. Most of my work for the past ten years has been classified."
0,0,10,HAMMOND,"Yes, of course."
0,0,10,JACK,Major Samuels mentioned something about the Stargate?
0,0,10,HAMMOND,Down to business. I can do that.This way.
0,0,11,HAMMOND,"Anyone you know, Colonel?"
0,0,11,WARNER,They're not human.
0,0,11,JACK,Ya think?
0,0,11,WARNER,"Best we can tell, these slits are actually a pouch similar to that found in a marsupial."
0,0,11,SAMUELS,Like a kangaroo.
0,0,11,WARNER,We haven't done an autopsy yet.
0,0,11,HAMMOND,"These people ,or aliens, whatever you want to call them ,came through the Stargate, killed four of my people and kidnapped another using advanced weapons."
0,0,11,JACK,"Weapons, sir?"
0,0,12,SAMUELS,We can't figure out how to operate it.
0,0,13,JACK,"Yes, sir. There were no creatures like this on Abydos. Those people were human. From Earth. Ra brought them there thousands of years ago."
0,0,13,HAMMOND,I know all about that. But your report said this Ra was in fact some kind of alien that lived inside a human body.
0,0,13,JACK,"Yeah, his eyes glowed. That was our first clue."
0,0,13,HAMMOND,Are you sure he's dead Colonel?
