Season,Episode,Scene,Character,Line
0,12,0,STARGATE SG1,Episode 113
0,12,0,"""HATHOR""",By Jonathan Glassner Two archaeologists are inside a pyramid
0,12,0,KLEINHOUSE,"We're almost through. Okay, now push it! Push!"
0,12,1,KLEINHOUSE,Would you look at this? Many of us suspected there was another chamber but the Mexican Government wouldn't let us dig to confirm it till now.
0,12,1,COLE,What's this? It looks like a sarcophagus.
0,12,1,KLEINHOUSE,"Burial chambers in Mayan temple mounds are very rare indeed. Here. Look for glyphs, pictographs. Something to give us a hint who's inside."
0,12,1,KLEINHOUSE,Hieroglyphics!
0,12,1,COLE,My God! They're Egyptian! That doesn't make any sense. Egyptian hieroglyphics in a Mayan temple?
0,12,1,KLEINHOUSE,I read a journal article once by a young archaeologist. What was his name? Dr Jackson. Dr Daniel Jackson. He was laughed right out of academia for his preposterous ideas about a connection between various civilisations.
0,12,1,COLE,Maybe Dr Jackson was onto something. I recognise one of these pictographs. It's of the goddess Hathor. The Egyptian goddess.
0,12,2,HATHOR,Where is Ra?
0,12,2,KLEINHOUSE,I assume you mean the god Ra?
0,12,2,HATHOR,You are not Goa'uld.
0,12,2,KLEINHOUSE,What's that?
0,12,4,DANIEL,Dr Kleinhouse and his associates were killed brutally. The Mexican authorities assumed it was by crypt robbers looking to steal anything in the burial vault with this.
0,12,4,HAMMOND,And who thought to send it here?
0,12,4,DANIEL,"Dr Kleinhouse's other associates who were outside the pyramid. They recognised the significance of an Egyptian sarcophagus in a Mayan temple. And since I was the only one ever to research cross pollination of ancient cultures, they tracked me down."
0,12,4,JACK,I know this thing.
0,12,4,DANIEL,Yeah. I recognise it too.
0,12,4,JACK,It's like that thing that was on Ra's ship that.
0,12,4,DANIEL,Brought Sha're and I back from the dead.
0,12,4,HAMMOND,Well how could it be?
0,12,4,DANIEL,"I don't know. But if it does belong to a Goa'uld, it would explain a lot. Like why there's no one in it and why it has Egyptian hieroglyphs on it instead of Mayan."
0,12,5,AIRMAN,"General Hammond, sir."
0,12,5,HAMMOND,What is it Airman?
0,12,5,AIRMAN,"Sir, a person was just arrested on the mountains surface for attempting an unauthorised entrance."
0,12,5,HAMMOND,Happens every now and then. Let the police handle him.
0,12,5,AIRMAN,"It's a her, sir. Major Lowel thought you would want to talk to her yourself."
0,12,5,HAMMOND,Why?
0,12,5,AIRMAN,"Sir, she knew the Stargate was here."
0,12,7,AIRMAN,Sirs.
0,12,8,HAMMOND,"Ma'am, I'm General Hammond, US Air Force."
0,12,8,HATHOR,Yes.
0,12,8,HAMMOND,And you are?
0,12,8,HATHOR,We are Hathor. You would be wise to unbind us and kneel before your goddess.
0,12,8,JACK,Hello.
0,12,8,DANIEL,Hathor?
0,12,8,HATHOR,Yes.
0,12,8,JACK,Have you heard of her?
0,12,8,DANIEL,"Hathor was the Egyptian goddess of fertility, inebriety and music."
0,12,8,JACK,"Sex, drugs and rock'n'roll?"
0,12,8,DANIEL,"In a manner of speaking. Um, are the cuffs absolutely necessary?"
0,12,9,DANIEL,Surprised we didn't chain her to the bed too. What's she gonna do? Beat us up? I'm sorry about that.
0,12,9,HATHOR,Thank you. Your efforts shall not go unrewarded.
0,12,10,HAMMOND,"So Ms Hathor,. would you mind telling us why exactly you were trying to get into this facility?"
0,12,10,HATHOR,We were drawn to the Chaapa-ai.
0,12,10,JACK,Chaapaai? That's what your monk buddies on Chulak call the Stargate.
0,12,10,DANIEL,"Um, yes. It's also Abydonian and ancient Egyptian."
0,12,10,HAMMOND,"What I wanna know is what makes you think it's here, ma'am?"
0,12,10,HATHOR,We were drawn to it.
0,12,10,JACK,We?
0,12,10,HATHOR,Where is Ra?
0,12,10,DANIEL,Ra is.
0,12,10,HAMMOND,Dr Jackson! Need to know.
0,12,10,DANIEL,Ra. Ra is a myth. He doesn't actually exist.
0,12,10,JACK,Miss... Hathor. What made you think this Chaapa-ai was here?
0,12,10,HATHOR,The Chaapa-ai was what gave power to our father and our husband.
0,12,10,HAMMOND,Who's she talking about Dr Jackson?
0,12,10,DANIEL,Hathor was both the daughter and wife of Ra in Egyptian mythology until Ra was said to have corrupted her.
0,12,10,HATHOR,We were not corrupted!
0,12,10,DANIEL,Of course. No disrespect intended.
0,12,10,HATHOR,We are the mother of all pharaohs.
0,12,10,JACK,Of course we are! General. Why don't we call County Mental Health? See if we can find a nice little rubber room for the lady.
0,12,10,HAMMOND,"Crazy or not, I wanna know what she knows. Dr Jackson, talk to her, see what you can find out but don't tell her anything she doesn't already know."
0,12,10,DANIEL,Okay.
0,12,10,HATHOR,"You, with the crown of marble!"
0,12,10,JACK,She might mean you sir.
0,12,10,HATHOR,You are the ruler here?
0,12,10,HAMMOND,"Yes, ma'am."
0,12,10,HATHOR,May we take your hand?
0,12,10,HAMMOND,Why?
0,12,10,HATHOR,We wish to kiss it. To bless you with fertility and joy.
0,12,10,JACK,"Well, you can't pass that up, sir."
0,12,10,HAMMOND,"Yes, I can."
0,12,10,DANIEL,"Sir, it might help me if you play into her delusions, just to keep her talking."
0,12,11,HATHOR,"Now, where is Ra?"
0,12,11,DANIEL,"Ra, your husband?"
0,12,12,HATHOR,Where is Ra?
0,12,12,DANIEL,"I hate to be the one to tell you, but Ra is dead."
0,12,12,HATHOR,How?
0,12,12,DANIEL,He was killed.
0,12,12,HATHOR,This is wonderful.
0,12,12,DANIEL,It is?
0,12,12,HATHOR,How did he die?
0,12,12,DANIEL,We killed him.
0,12,12,HATHOR,"Then we owe you our gratitude indeed. Perhaps we should choose you to be our new beloved. Together, we should celebrate.Come."
0,12,14,JACK,Do we really think anyone's gonna believe that woman if she goes round blabbing about a Stargate? I mean I have a hard time believing this woman down on 73rd who walks around talking about these little devil people that live in her hair. Even though she could use a little conditioner.
